Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,"Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,76,,2020-11-27T10:41:18Z,"pop","Warner Records",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
spotify:track:6QfS2wq5sSC1xAJCQsTSlj,"Shallow - Radio Edit","A Star Is Born Soundtrack (Without Dialogue)","Lady Gaga,Bradley Cooper",2018-10-05,217212,74,,2020-11-27T10:41:18Z,"art pop,pop","A Star is Born OST",0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.276,95.799,4
spotify:track:4DVPJXPqKLIon9BHklap1w,"LECI NOWY FUTURE","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway",2019-07-24,219293,0,,2020-11-27T10:41:18Z,"","Taco Corp",0.713,0.769,0,-6.613,0,0.0478,0.624,0.0000482,0.296,0.876,150.027,4
spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,"everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,86,,2020-11-27T10:41:18Z,"","Darkroom/Interscope Records",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
spotify:track:0TId5TSbdcBP32haUV4Aet,"Stars","Stars","VIZE,Laniia",2019-05-03,165468,43,,2020-11-27T10:41:18Z,"slap house","Universal Music Polska Sp. z o.o. (Magic Records)",0.617,0.847,6,-2.933,1,0.11,0.0292,0,0.16,0.345,127.878,4
spotify:track:2yVGgYMwdNIcEdEiUzFUYc,"Napad na bankiet","Wojtek Sokół","Sokół,PRO8L3M,Steez83,Taco Hemingway",2019-02-15,287906,0,,2020-11-27T10:41:18Z,"","WM Poland/WMI",0.778,0.62,11,-6.937,0,0.256,0.0709,0,0.067,0.361,136.062,4
spotify:track:1HGPK8Z9kE5wRIgyGwSSOp,"Outta My Head","Outta My Head","THRDL!FE,Sleepwalkrs",2019-07-05,166870,39,,2020-11-27T10:41:18Z,"","Get Together Records",0.747,0.673,1,-6.419,0,0.0864,0.0615,0.000138,0.156,0.31,124.048,4
spotify:track:4bpShq8coki3AlMsXuFCDa,"W PIĄTKI LEŻĘ W WANNIE","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway,Dawid Podsiadło",2019-07-24,220080,0,,2020-11-27T10:41:18Z,"","Taco Corp",0.793,0.496,0,-11.091,1,0.198,0.743,0,0.111,0.269,103.014,4
spotify:track:0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,84,,2020-11-27T10:41:18Z,"","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
spotify:track:4SIVAJIeJN2KrcL6x5auUH,"Dementor","Następny do piekła","Filipek,Tymek,D3W",2019-03-29,240005,0,,2020-11-27T10:41:18Z,"","QueQuality",0.793,0.595,6,-7.239,0,0.213,0.556,0,0.109,0.735,129.92,4
spotify:track:76nqCfJOcFFWBJN32PAksn,"Kings & Queens","Kings & Queens","Ava Max",2020-03-12,162398,6,,2020-11-27T10:41:18Z,"","Atlantic Records",0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,4
spotify:track:3Kk6pV3bCwxuCYOjeo57Dp,"KABRIOLETY","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway",2019-07-24,328213,0,,2020-11-27T10:41:18Z,"","Taco Corp",0.717,0.602,0,-6.776,1,0.114,0.323,0,0.117,0.384,90.01,4
spotify:track:00vNzUPgTW9qV64Rxzmq46,"Nos","Nos","Fismoll",2019-11-27,237002,0,,2020-11-27T10:41:18Z,"","Fismoll",0.678,0.491,6,-13.488,0,0.0434,0.821,0.798,0.105,0.449,90.002,4
spotify:track:7G0iHO50UgLZSNs2Lx0pRt,"Będę przy tobie","Będę przy tobie","Bovska",2019-11-28,223965,15,,2020-11-27T10:41:18Z,"","Bovska",0.644,0.609,3,-6.872,1,0.0326,0.428,0.166,0.0938,0.227,115.951,4
spotify:track:0mJQUuuYqAOZyaeQWn1baR,"Język Ciała","Język Ciała","Tymek,Big Scythe",2018-10-16,202500,0,,2020-11-27T10:41:18Z,"","MyMusic Group",0.721,0.72,1,-6.621,0,0.156,0.758,0,0.0639,0.704,128.081,4
spotify:track:1M4qEo4HE3PRaCOM7EXNJq,"Adore You","Adore You","Harry Styles",2019-12-06,207133,2,,2020-11-27T10:41:18Z,"","Columbia",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
spotify:track:1YQFEuN895DcW70nEcBWIp,"Dobrze","Odwilż","Paulina Przybysz,Dawid Podsiadło",2020-02-20,177028,33,,2020-11-27T10:41:18Z,"","Kayax Production & Publishing",0.469,0.373,9,-10.623,1,0.0457,0.39,0,0.257,0.175,116.384,4
spotify:track:3Dv1eDb0MEgF93GpLXlucZ,"Say So","Hot Pink","Doja Cat",2019-11-07,237893,78,,2020-11-27T10:41:18Z,"","Kemosabe Records/RCA Records",0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
spotify:track:15V56S2uUrLSzqGBggVZLE,"W nikogo nie wierzę tak jak w Ciebie","Kundel","Artur Rojek",2020-03-13,258500,38,,2020-11-27T10:41:18Z,"","Kayax Production & Publishing / Artur Rojek",0.75,0.398,2,-13.716,1,0.0464,0.328,0.0177,0.0793,0.057,115.042,4
spotify:track:21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,88,,2020-11-27T10:41:18Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
spotify:track:2iUXsYOEPhVqEBwsqP70rE,"Youngblood","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,203417,83,,2020-11-27T10:41:18Z,"","Capitol",0.597,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.276,4
spotify:track:1lLKRK8TGjeblalU8o4RrI,"Morze","Morze","Slider & Magnit",2019-10-11,190547,34,,2020-11-27T10:41:18Z,"","Universal Music Polska Sp. z o.o. (Magic Records)",0.874,0.681,10,-6.109,0,0.0548,0.0741,0.811,0.0869,0.167,117.991,4
spotify:track:7CHi4DtfK4heMlQaudCuHK,"Lose Control","Lose Control","MEDUZA,Becky Hill,Goodboys",2019-10-11,168387,73,,2020-11-27T10:41:18Z,"","Virgin",0.598,0.527,10,-8.659,0,0.0415,0.129,0,0.14,0.53,123.943,4
spotify:track:51Fjme0JiitpyXKuyQiCDo,"Lalala","Lalala","Y2K,bbno$",2019-06-28,160626,75,,2020-11-27T10:41:18Z,"meme rap","Columbia",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,4
spotify:track:2tnVG71enUj33Ic2nFN6kZ,"Ride It","Ride It","Regard",2019-07-26,157605,80,,2020-11-27T10:41:18Z,"","Ministry of Sound Recordings",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
spotify:track:2WyRfGeHo97VC5mP1BBSzr,"Mother's Daughter","SHE IS COMING","Miley Cyrus",2019-05-31,219080,2,,2020-11-27T10:41:18Z,"","RCA Records Label",0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,4
spotify:track:3QTRN8VbMCWm7RTWUJyeEn,"Porsche","Piękny ból","Kukon",2018-09-08,240154,47,,2020-11-27T10:41:18Z,"","Soul Records",0.703,0.644,9,-6.464,0,0.13,0.318,0,0.0882,0.291,131.999,4
spotify:track:43zdsphuZLzwA9k4DJhU0I,"when the party's over","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,196077,88,,2020-11-27T10:41:18Z,"","Darkroom/Interscope Records",0.367,0.111,4,-14.084,1,0.0972,0.978,0.0000397,0.0897,0.198,82.642,4
spotify:track:2M6oWrXxiRWMOmz6SQVxfJ,"King Of My Castle - Don Diablo Edit","King Of My Castle (Don Diablo Edit)","Keanu Silva",2019-06-14,173159,40,,2020-11-27T10:41:18Z,"future house","Artistars",0.748,0.896,1,-4.396,1,0.125,0.314,0.0000726,0.36,0.559,125.021,4
spotify:track:5LCHYPVcy2cetTQ4aFVMp4,"SANATORIUM","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway,Dawid Podsiadło,Rosalie.",2019-07-24,274040,0,,2020-11-27T10:41:18Z,"turecki hip-hop","Taco Corp",0.832,0.667,0,-7.167,1,0.0592,0.143,0.0000471,0.269,0.494,140.045,4
spotify:track:5FC9xZqvfk7HY9pIWzNp72,"Melodia","Melodia","sanah",2020-02-28,184025,35,,2020-11-27T10:41:18Z,"","Universal Music Polska Sp. z o.o. (Magic Records)",0.496,0.524,0,-7.442,0,0.0397,0.664,0,0.144,0.355,159.972,4
spotify:track:2gAwlvvchKBIjjHTltLL8y,"Bolesne strzały w serce","Bolesne strzały w serce","KARAŚ/ROGUCKI",2019-11-25,217093,18,,2020-11-27T10:41:18Z,"","Kayax Production & Publishing",0.504,0.859,11,-5.968,0,0.0324,0.00605,0.0000242,0.0682,0.81,164.993,4
spotify:track:0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,89,,2020-11-27T10:41:18Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
spotify:track:0lsRatBUs9HNIZAmoGABzk,"Trampoline","MELT","SHAED",2018-09-21,184060,62,,2020-11-27T10:41:18Z,"","Photo Finish Records",0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,4
spotify:track:5JEx7HbmvHQQswJCsoo9rA,"Close To Me (with Diplo) (feat. Swae Lee)","Close To Me (feat. Swae Lee)","Ellie Goulding,Diplo,Swae Lee",2018-10-24,182623,63,,2020-11-27T10:41:18Z,"moombahton","Polydor Records",0.575,0.758,1,-5.029,0,0.0618,0.0954,0,0.394,0.493,144.107,4
spotify:track:525GY0mXYnxajolwgS8Eaz,"Cooler Than Me","Cooler Than Me","Lucky Luke",2019-05-17,179760,67,,2020-11-27T10:41:18Z,"slap house","Columbia/B1 Recordings",0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,4
spotify:track:466cKvZn1j45IpxDdYZqdA,"Toosie Slide","Dark Lane Demo Tapes","Drake",2020-05-01,247058,70,,2020-11-27T10:41:18Z,"rap","OVO",0.83,0.49,1,-8.82,0,0.209,0.289,0.00000304,0.113,0.845,81.604,4
spotify:track:7p4tetW3qNwSCz92PLGJg5,"Obsessed","Obsessed","Dynoro,Ina Wroldsen",2019-03-22,209933,52,,2020-11-27T10:41:18Z,"norweski pop","Columbia/B1 Recordings",0.582,0.826,11,-4.599,0,0.0612,0.0614,0.0000027,0.108,0.201,117.948,4
spotify:track:5T8t1yJwAf6Dr6fIFGPjro,"Walk","Love + War","Kwabs",2015-09-04,214149,67,,2020-11-27T10:41:18Z,"","Atlantic Records UK",0.615,0.814,9,-3.903,0,0.0677,0.17,0,0.218,0.577,144.005,4
spotify:track:00KCwnrvIXX8GRU3ZMOIBW,"Désolée (Paris/Paname)","Désolée (Paris/Paname)","SHANGUY",2019-12-06,207821,41,,2020-11-27T10:41:18Z,"","Universal Music Polska Sp. z o.o. (Magic Records)",0.825,0.692,6,-6.084,0,0.0627,0.172,0.000996,0.0861,0.602,123.985,4
spotify:track:2yjSMIxii1fcnrf1R9tU4g,"TOKYO2020","ROMANTIC PSYCHO","Quebonafide,Taco Hemingway",2020-04-02,193746,0,,2020-11-27T10:41:18Z,"","QueQuality",0.921,0.518,8,-9.322,0,0.232,0.0486,0.0000102,0.149,0.606,130.004,4
spotify:track:4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD","Sia,Diplo,Labrinth,LSD",2019-04-12,187026,71,,2020-11-27T10:41:18Z,"moombahton","Records/Columbia",0.69,0.714,7,-5.948,1,0.0338,0.0077,0.0000723,0.191,0.489,112.009,4
spotify:track:0hNduWmlWmEmuwEFcYvRu1,"Sunset Lover","Sunset Lover","Petit Biscuit",2015,237792,69,,2020-11-27T10:41:18Z,"","Petit Biscuit",0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,4
spotify:track:6fenHIxXuuzKB55wY4WCHP,"God Is A Dancer (with Mabel)","God Is A Dancer (with Mabel)","Tiësto,Mabel",2019-09-20,168125,60,,2020-11-27T10:41:18Z,"edm,trance,big room,house,dance","Universal Music, a division of Universal International Music BV",0.774,0.747,1,-3.908,0,0.082,0.0241,0.00000611,0.342,0.833,119.964,4
spotify:track:696DnlkuDOXcMAnKlTgXXK,"ROXANNE","ROXANNE","Arizona Zervas",2019-10-10,163636,76,,2020-11-27T10:41:18Z,"","Arizona Zervas",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
spotify:track:1iQDltZqI7BXnHrFy4Qo1k,"Trampoline (with ZAYN)","Trampoline (with ZAYN)","SHAED,ZAYN",2019-09-26,184280,65,,2020-11-27T10:41:18Z,"","Photo Finish Records",0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,4
spotify:track:1rIKgCH4H52lrvDcz50hS8,"Lush Life","So Good","Zara Larsson",2017-03-17,201122,84,,2020-11-27T10:41:18Z,"","Epic/Record Company TEN",0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
spotify:track:7vgv8KZBSo0TPzyIWG9yzV,"Salt","Salt","Ava Max",2019-12-12,180283,5,,2020-11-27T10:41:18Z,"","Atlantic Records",0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.057,4
spotify:track:1S4Xvvzn0WDEWvZlCTsMko,"Klepsydra","Klepsydra","PlanBe",2018-10-10,171021,35,,2020-11-27T10:41:18Z,"","QueQuality",0.63,0.662,8,-7.622,1,0.0405,0.206,0.00245,0.217,0.392,115.997,4
spotify:track:2CdCs9y04oDuYCF4ewNzI7,"Fiji","Café Belga","Taco Hemingway",2018-07-13,242560,0,,2020-11-27T10:41:18Z,"","Taco Corp",0.774,0.813,5,-5.569,0,0.122,0.197,0.00233,0.122,0.351,104.996,4
spotify:track:2pIZ5W6m2fBqWwnTEGx5mK,"Niedostępny (prod. by Olek) (feat. DMN)","Niedostępny (prod. by Olek) (feat. DMN)","Malik Montana,OLEK,DMN",2020-02-14,152812,51,,2020-11-27T10:41:18Z,"","Sony Music Entertainment",0.759,0.658,1,-9.185,0,0.127,0.388,0.000023,0.109,0.398,127.873,4
spotify:track:33IOhptvC2Qoy2UhjiHXLV,"Flames","Flames","David Guetta,Sia",2018-03-22,195000,66,,2020-11-27T10:41:18Z,"edm,dance","Parlophone (France)",0.609,0.726,5,-4.346,0,0.0414,0.0723,0.00000845,0.0895,0.362,93.958,4
spotify:track:7KLOmBhQSRsTDUI9GdQtNk,"Odkąd umarłem","Odkąd umarłem","Biały Tunel,Ten Typ Mes",2020-01-23,252183,0,,2020-11-27T10:41:18Z,"","Alkopoligamia.com",0.728,0.692,7,-7.217,1,0.0427,0.471,0.00964,0.167,0.43,96.998,4
spotify:track:3aqAYrHGi4Yz3MRBJGZNQK,"Żmijowisko","Żmijowisko","Paweł Domagała",2019-09-21,239722,0,,2020-11-27T10:41:18Z,"disco polo","Mystic Production",0.648,0.393,1,-9.986,0,0.0466,0.229,0.0000563,0.291,0.5,108.008,4
spotify:track:5KWxtm24eahVFAU4Acd5er,"Got U (Ready or Not)","Got U (Ready or Not)","Kokab",2017-08-04,192041,0,,2020-11-27T10:41:18Z,"","SBA Production",0.648,0.832,6,-6.343,0,0.0795,0.0000876,0.0000518,0.645,0.392,114.961,4
spotify:track:5s6jooT9ZcUjjD5qVx9B5K,"8 kobiet - Remix","0,25 mg","TACONAFIDE,Quebonafide,Taco Hemingway,Bedoes 2115",2018-04-23,270813,0,,2020-11-27T10:41:18Z,"","Step Dystrybucja",0.725,0.571,8,-7.642,1,0.128,0.478,0,0.112,0.267,140.047,4
spotify:track:2TcpzOCJzpi7Ir4UXD5wrW,"Nie poddaj się","Fuego infinito","Kartky,Red,Neile,JNR",2015-12-10,242774,0,,2020-11-27T10:41:18Z,"chrześcijański rock,chrześcijański rock alternatywny,chiński rock","QueQuality",0.536,0.718,3,-9.848,0,0.327,0.208,0,0.657,0.587,86.909,4
spotify:track:2r5swVfmVS4z4YHv5hdDbK,"Love","Love EP","Melrose,Karolina Teernstra",2019-10-17,244414,3,,2020-11-27T10:41:18Z,"","SADKI REC",0.419,0.424,8,-14.073,1,0.0385,0.147,0.332,0.112,0.0493,158,4
spotify:track:7szuecWAPwGoV1e5vGu8tl,"In Your Eyes","After Hours","The Weeknd",2020-03-20,237520,78,,2020-11-27T10:41:18Z,"","Republic Records",0.667,0.719,7,-5.371,0,0.0346,0.0028,0.0000792,0.0736,0.718,100.019,4
spotify:track:4QPEwDdOMhY7rNS05mTyMR,"Own It (feat. Ed Sheeran & Burna Boy)","Heavy Is The Head","Stormzy,Burna Boy,Ed Sheeran",2019-12-13,216706,70,,2020-11-27T10:41:18Z,"grime,brytyjski drill,afrobeats,afrobeat,afro pop,afroswing,dancehall,afropiano,soft pop","Atlantic Records UK",0.817,0.781,7,-4.178,0,0.112,0.00838,0.00000521,0.123,0.359,104,4
spotify:track:61ZM92T2zaXIVsqncThQzC,"In Your Eyes (feat. Alida)","In Your Eyes (feat. Alida)","Robin Schulz,Alida",2020-01-10,208222,62,,2020-11-27T10:41:18Z,"tropical house","WM Germany",0.57,0.672,8,-5.888,0,0.0716,0.172,0.00000104,0.0768,0.461,120.018,4
spotify:track:1ahVFh0ViDZr8LvkEVlq3B,"No Sleep (feat. Bonn)","No Sleep (feat. Bonn)","Martin Garrix,Bonn",2019-02-21,207094,62,,2020-11-27T10:41:18Z,"edm,muzyka elektroniczna,house progresywny","Epic Amsterdam",0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,4
spotify:track:5px6upUHM3fhOP621Edp4V,"Physical","Physical","Dua Lipa",2020-01-30,193829,63,,2020-11-27T10:41:18Z,"pop","Warner Records",0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,4
spotify:track:62aP9fBQKYKxi7PDXwcUAS,"ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa,Emilee",2019-11-26,176546,78,,2020-11-27T10:41:18Z,"","Astralwerks",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
spotify:track:6UelLqGlWMcVH1E5c4H7lY,"Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,86,,2020-11-27T10:41:18Z,"","Columbia",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
spotify:track:02itaCXOdC54J0ISjqqFAp,"All Around The World (La La La)","All Around The World (La La La)","R3HAB,A Touch Of Class",2019-04-05,147840,74,,2020-11-27T10:41:18Z,"slap house,edm,europop,eurodance","Virgin",0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4
spotify:track:4SDdeq8HUaKPUGiE4WMASH,"Outside","Outside","Kartky,HVZX",2018-08-16,226909,0,,2020-11-27T10:41:18Z,"","QueQuality",0.665,0.664,1,-7.94,0,0.254,0.243,0.000212,0.304,0.385,104.942,4
spotify:track:4U4LEUWV8sFtos5PdjfDA7,"hot coffee","hot coffee","schafter",2019-05-24,174560,45,,2020-11-27T10:41:18Z,"","Universal Music Polska Sp. z o.o.",0.739,0.578,0,-8.561,0,0.23,0.813,0,0.11,0.5,143.953,4
spotify:track:22LAwLoDA5b4AaGSkg6bKW,"Blueberry Faygo","Certified Hitmaker","Lil Mosey",2020-02-06,162546,75,,2020-11-27T10:41:18Z,"melodyjny rap","Mogul Vision/Interscope Records",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
spotify:track:7ce20yLkzuXXLUhzIDoZih,"Before You Go","Before You Go","Lewis Capaldi",2019-11-19,215106,71,,2020-11-27T10:41:18Z,"soft pop","Vertigo Berlin",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4
spotify:track:7N06jo3EnV792VFaG8vuW6,"Close Your Eyes","Close Your Eyes","Felix Jaehn,VIZE,Miss Li",2019-11-22,160794,60,,2020-11-27T10:41:18Z,"tropical house,slap house","Virgin",0.818,0.823,11,-3.563,0,0.2,0.0663,0.0000117,0.133,0.52,128.136,4
spotify:track:3FaQgxX3YENJdih4LIQhFF,"CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway",2019-07-24,248400,0,,2020-11-27T10:41:18Z,"","Taco Corp",0.766,0.566,10,-7.475,0,0.26,0.548,0,0.374,0.709,123.967,4
spotify:track:4glBRF3uJCf3bTG4hhIhpn,"Chłopaki nie płaczą","Kwiat polskiej młodzieży","Bedoes 2115,Kubi Producent,Taco Hemingway",2018-11-30,211800,1,,2020-11-27T10:41:18Z,"","SBM Label",0.68,0.519,9,-11.125,0,0.113,0.285,0.00000142,0.0973,0.238,95.004,4
spotify:track:1iTfAkPc0f6RlTagDDPwBc,"Dziewczyna szamana","Black Magiic","Kartky",2018-12-14,249506,0,,2020-11-27T10:41:18Z,"","QueQuality",0.445,0.611,0,-8.329,0,0.0817,0.582,0.0627,0.108,0.293,61.91,4
spotify:track:2EaWqg4KUDVx6gVbgQ4Lyw,"Przebój nocy","Art Brut 2","PRO8L3M,Wanda i Banda",2020-03-07,239133,0,,2020-11-27T10:41:18Z,"","2020",0.723,0.663,1,-6.102,1,0.333,0.203,0,0.147,0.381,122.986,3
spotify:track:3zJw3rugfpVrmBeDDnUYzy,"Happy Xmas (War Is Over) - Remastered 2010","Power To The People - The Hits","John Lennon,The Harlem Community Choir,The Plastic Ono Band,Yoko Ono",2010-10-04,213880,0,,2020-11-27T10:41:18Z,"boże narodzenie,art rock,awangarda,art pop","EMI Catalogue",0.328,0.607,2,-11.076,1,0.0315,0.318,0,0.765,0.395,146.537,3
