Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,91,,1970-01-01T00:00:00Z,"soft pop","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
spotify:track:4ofwffwvvnbSkrMSCKQDaC,"Shotgun","Staying at Tamara's","George Ezra",2018-03-23,201287,81,,1970-01-01T00:00:00Z,"","Columbia",0.673,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.744,4
spotify:track:1kmhdq0RfZFdfSLaTsiTVi,"Relax, Take It Easy","Life In Cartoon Motion","MIKA",2007-02-05,270000,57,,1970-01-01T00:00:00Z,"","Casablanca Records/Island UK",0.698,0.693,6,-8.218,0,0.0329,0.0567,0.0161,0.129,0.608,121.859,4
spotify:track:7ukaoNlqUpqUwtER7lHuMg,"Influenza","Jarmark","Taco Hemingway,Gruby Mielzky,Borucci",2020-08-28,268906,0,,1970-01-01T00:00:00Z,"","2020",0.759,0.678,6,-8.021,0,0.216,0.633,0.00000122,0.0934,0.373,100.036,4
spotify:track:0fWOMvjgnyenpnLolfB5UJ,"Varsovie","Varsovie","Brodka",2012-04-26,209013,48,,1970-01-01T00:00:00Z,"","Kayax Production & Publishing",0.655,0.814,6,-6.349,0,0.0494,0.0642,0.00000379,0.0838,0.282,120.029,4
spotify:track:5zA8vzDGqPl2AzZkEYQGKh,"Uptown Girl","An Innocent Man","Billy Joel",1983-08-08,197706,85,,1970-01-01T00:00:00Z,"soft rock","Columbia",0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,4
spotify:track:1nInOsHbtotAmEOQhtvnzP,"Stronger (What Doesn't Kill You)","Stronger (Deluxe Version)","Kelly Clarkson",2011-10-24,221946,78,,1970-01-01T00:00:00Z,"boże narodzenie","RCA Records Label",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
spotify:track:7FESgYLcOufHqKlwrvJN60,"Feel It Still","Feel It Still","Portugal. The Man",2017-03-02,163250,59,,1970-01-01T00:00:00Z,"","Atlantic Records",0.78,0.798,1,-5.151,0,0.0613,0.0406,0.0000631,0.0733,0.771,78.969,4
spotify:track:1zZh6zTXcDgvN0C6S1G4gU,"Remedy","25","Adele",2015-11-20,245426,64,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.405,0.3,2,-6.475,1,0.0378,0.894,0,0.154,0.24,162.355,3
spotify:track:4aVbwkLJ7G4b972zlYhPJa,"Grand Prix","Europa","Taco Hemingway,Borucci",2020-09-04,184546,0,,1970-01-01T00:00:00Z,"","2020",0.695,0.745,0,-6.59,0,0.212,0.666,0.0000173,0.342,0.592,87.039,4
spotify:track:466cKvZn1j45IpxDdYZqdA,"Toosie Slide","Dark Lane Demo Tapes","Drake",2020-05-01,247058,70,,1970-01-01T00:00:00Z,"rap","OVO",0.83,0.49,1,-8.82,0,0.209,0.289,0.00000304,0.113,0.845,81.604,4
spotify:track:72gv4zhNvRVdQA0eOenCal,"Symphony (feat. Zara Larsson)","What Is Love? (Deluxe Edition)","Clean Bandit,Zara Larsson",2018-11-30,212733,81,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,4
spotify:track:2qBmtZnPSQouvADmqaHKxk,"Million Years Ago","25","Adele",2015-11-20,227065,67,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.72,0.274,1,-7.623,0,0.0276,0.742,0,0.11,0.179,105.929,4
spotify:track:5eqx5ndViv08Vz5FIGpZdg,"Panie, to Wyście!","Jarmark","Taco Hemingway",2020-08-28,225200,0,,1970-01-01T00:00:00Z,"","2020",0.799,0.705,2,-8.052,1,0.138,0.344,0.00000807,0.544,0.543,94.007,4
spotify:track:05mEOiopwE8fjA2obIPgSg,"Numb","Numb","Dotan",2020-03-12,217988,32,,1970-01-01T00:00:00Z,"folk-pop","Firefly Music",0.601,0.54,1,-7.032,0,0.0307,0.107,0.000131,0.188,0.29,76.007,4
spotify:track:4tViDtaHuSLnh7HVJTrKhs,"Power Over Me","Without Fear","Dermot Kennedy",2019-10-04,206960,69,,1970-01-01T00:00:00Z,"","Riggins Recording Limited",0.319,0.841,9,-4.232,0,0.147,0.0518,0,0.106,0.483,173.868,3
spotify:track:5mFMb5OHI3cN0UjITVztCj,"Rumour Has It","21","Adele",2011-01-24,223266,68,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.612,0.749,0,-5.014,1,0.0446,0.615,0,0.167,0.574,120.052,4
spotify:track:5GurfVWcMzMRTEROriNJvH,"Dele","Szprycer","Taco Hemingway",2017-08-25,207960,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.839,0.454,0,-9.736,1,0.236,0.458,0,0.167,0.471,93.978,4
spotify:track:2YpeDb67231RjR0MgVLzsG,"Old Town Road (feat. Billy Ray Cyrus) - Remix","7","Lil Nas X,Billy Ray Cyrus",2019-06-21,157066,77,,1970-01-01T00:00:00Z,"","Columbia",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4
spotify:track:0VwNdo84DaVYLIkbVO86ND,"We Are Never Ever Getting Back Together","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,193146,74,,1970-01-01T00:00:00Z,"","Big Machine Records, LLC",0.628,0.676,7,-5.911,1,0.0916,0.00957,0.0000265,0.121,0.75,85.984,4
spotify:track:0bqC0AqaBZKBZsjhI3y2OW,"River Lea","25","Adele",2015-11-20,225426,60,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.384,0.585,1,-5.588,1,0.0311,0.0591,0.00000177,0.116,0.252,82.378,4
spotify:track:5LCHYPVcy2cetTQ4aFVMp4,"SANATORIUM","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway,Dawid Podsiadło,Rosalie.",2019-07-24,274040,0,,1970-01-01T00:00:00Z,"turecki hip-hop","Taco Corp",0.832,0.667,0,-7.167,1,0.0592,0.143,0.0000471,0.269,0.494,140.045,4
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,"The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,84,,1970-01-01T00:00:00Z,"melodyjny rap","Atlantic Records",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
spotify:track:4Arjo1XR9qXsLstvU9fFV3,"Last Breath","CREED: Original Motion Picture Soundtrack","Future",2015-11-20,239800,65,,1970-01-01T00:00:00Z,"rap","Atlantic Records",0.675,0.758,4,-4.589,0,0.0368,0.431,0.00177,0.377,0.152,89.982,4
spotify:track:2DRMuw0U0QbkVQxWxdJV3M,"Water Under the Bridge","25","Adele",2015-11-20,240439,74,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.59,0.833,5,-6.503,0,0.0615,0.0142,0.0000054,0.105,0.538,94.963,4
spotify:track:78zoLIj14GpEt2qZskFcL7,"Wiatr","Wosk","Taco Hemingway",2016-07-26,221718,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.624,0.391,1,-12.071,1,0.382,0.399,0.0035,0.0911,0.742,102.45,4
spotify:track:0TDLuuLlV54CkRRUOahJb4,"Titanium (feat. Sia)","Nothing but the Beat (Ultimate Edition)","David Guetta,Sia",2012-12-07,245040,85,,1970-01-01T00:00:00Z,"edm,dance","Parlophone (France)",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,4
spotify:track:6i7zAdNhzUN2k1HcrBxPHG,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Ofenbach,Quarterhead,Norma Jean Martine",2020-05-08,156960,61,,1970-01-01T00:00:00Z,"","Elektra France",0.798,0.828,2,-5.36,1,0.193,0.0247,0.00000255,0.121,0.6,124.962,4
spotify:track:1CRtJS94Hq3PbBZT9LuF90,"Don't You Remember","21","Adele",2011-01-24,243200,76,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.644,0.4,3,-5.713,1,0.0304,0.214,0,0.0866,0.227,115.025,4
spotify:track:0wuuk1Hr5j9uDT5j4J28s3,"Luxembourg","Europa","Taco Hemingway,Lanek",2020-09-04,196946,0,,1970-01-01T00:00:00Z,"","2020",0.751,0.627,7,-7.338,1,0.357,0.691,0.0000013,0.0895,0.5,89.518,4
spotify:track:7i0jaBLpIADxqNbhAb4XFb,"Diamonds","Unapologetic (Edited Version)","Rihanna",2012-12-10,225146,77,,1970-01-01T00:00:00Z,"","Def Jam Recordings",0.562,0.709,11,-4.92,0,0.0424,0.00124,0,0.109,0.401,91.958,4
spotify:track:2jiPHbFX5XM8TjaTfYJ0eo,"Stolen Dance","Sadnecessary","Milky Chance",2013-05-31,313684,6,,1970-01-01T00:00:00Z,"","Lichtdicht Records",0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,4
spotify:track:27rdGxbavYJeBphck5MZAF,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson,Miley Cyrus",2018-11-30,217466,73,,1970-01-01T00:00:00Z,"","Columbia",0.601,0.794,7,-5.844,0,0.0671,0.00987,0.00000136,0.388,0.244,114.066,4
spotify:track:0uoNvYGFiUPtF0OM9j92DS,"Szczerze","Wosk","Taco Hemingway",2016-07-26,201344,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.765,0.374,1,-14.687,1,0.403,0.768,0.00156,0.267,0.609,160.027,4
spotify:track:3lKZf71jeNi14udIFPJ29V,"I Knew You Were Trouble.","Red (Deluxe Edition)","Taylor Swift",2012-10-22,219720,62,,1970-01-01T00:00:00Z,"","Big Machine Records, LLC",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0335,0.679,77.019,4
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Blurryface","Twenty One Pilots",2015-05-15,202333,88,,1970-01-01T00:00:00Z,"","Fueled By Ramen",0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,"Royals","Pure Heroine","Lorde",2013-09-27,190185,81,,1970-01-01T00:00:00Z,"","Universal Music New Zealand Limited",0.674,0.426,7,-9.504,1,0.122,0.12,0,0.132,0.337,84.876,4
spotify:track:2TYx5h3sQMNbDvX2ymvlDX,"Toskania Outro","Europa","Taco Hemingway,Keeko,Zeppy Zep",2020-09-04,307840,0,,1970-01-01T00:00:00Z,"","2020",0.638,0.61,8,-9.588,0,0.256,0.64,0.0000325,0.219,0.473,89.927,4
spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS","THE SCOTTS","THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,74,,1970-01-01T00:00:00Z,"rap","Cactus Jack / Epic",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
spotify:track:5iyZwawawLjHYpX4MxUKVF,"Salt","Heaven & Hell","Ava Max",2020-09-18,180283,69,,1970-01-01T00:00:00Z,"","Atlantic Records",0.693,0.835,6,-3.242,1,0.0624,0.131,0,0.073,0.744,128.052,4
spotify:track:6YUTL4dYpB9xZO5qExPf05,"Summer","Motion","Calvin Harris",2014-10-31,222533,88,,1970-01-01T00:00:00Z,"edm","Columbia",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
spotify:track:548azCoBz3imDTaxPBn0xC,"TIJUANA","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway,Kizo",2019-07-24,196040,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.853,0.76,11,-7.423,0,0.275,0.472,0.0000024,0.098,0.639,104.986,4
spotify:track:77vjMJ0LBNtNy3GhD7um3F,"Monday Morning","The Bridge","Melanie Fiona",2009-01-01,218213,56,,1970-01-01T00:00:00Z,"","SRC Records",0.692,0.679,3,-6.714,0,0.155,0.00502,0,0.327,0.934,90.004,4
spotify:track:7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,82,,1970-01-01T00:00:00Z,"","Atlantic Records",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,"Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,91,,1970-01-01T00:00:00Z,"","Republic Records",0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
spotify:track:4S6EmsixylnMPS2nb2BTHG,"ZTM","Café Belga","Taco Hemingway",2018-07-13,279946,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.819,0.556,10,-7.681,0,0.171,0.364,0,0.471,0.663,139.024,4
spotify:track:3HVWdVOQ0ZA45FuZGSfvns,"I Don't Care (with Justin Bieber)","I Don't Care (with Justin Bieber)","Ed Sheeran,Justin Bieber",2019-05-10,219946,77,,1970-01-01T00:00:00Z,"soft pop","Atlantic Records UK",0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,4
spotify:track:5T8t1yJwAf6Dr6fIFGPjro,"Walk","Love + War","Kwabs",2015-09-04,214149,67,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.615,0.814,9,-3.903,0,0.0677,0.17,0,0.218,0.577,144.005,4
spotify:track:76cy1WJvNGJTj78UqeA5zr,"IDGAF","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,217946,82,,1970-01-01T00:00:00Z,"pop","Warner Records",0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,4
spotify:track:3Kk6pV3bCwxuCYOjeo57Dp,"KABRIOLETY","POCZTÓWKA Z WWA, LATO '19","Taco Hemingway",2019-07-24,328213,0,,1970-01-01T00:00:00Z,"","Taco Corp",0.717,0.602,0,-6.776,1,0.114,0.323,0,0.117,0.384,90.01,4
spotify:track:1rIKgCH4H52lrvDcz50hS8,"Lush Life","So Good","Zara Larsson",2017-03-17,201122,84,,1970-01-01T00:00:00Z,"","Epic/Record Company TEN",0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
spotify:track:0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","True","Avicii",2013-01-01,247426,89,,1970-01-01T00:00:00Z,"edm","Universal Music AB",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",2016-06-24,243490,77,,1970-01-01T00:00:00Z,"rap,hip-hop","Atlantic Records",0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
spotify:track:1ImgOZNj6j0pnU9Ti29nkl,"Nie Ufam Sobie Sam","Europa","Taco Hemingway,Borucci",2020-09-04,155200,0,,1970-01-01T00:00:00Z,"","2020",0.637,0.489,0,-8.597,0,0.4,0.544,0,0.131,0.387,94.098,4
spotify:track:7jI9cnrZof9mRNpIsA7QQN,"Out Tha Mud","Out Tha Mud","Roddy Ricch",2019-06-07,212051,47,,1970-01-01T00:00:00Z,"melodyjny rap","Atlantic Records",0.83,0.376,4,-8.073,0,0.19,0.0121,0.00000807,0.218,0.165,129.981,4
spotify:track:6NdG17SJBXKJeYS67f7E74,"I Miss You","25","Adele",2015-11-20,348625,61,,1970-01-01T00:00:00Z,"soft pop","XL Recordings",0.382,0.578,5,-4.246,1,0.047,0.00982,0.0000144,0.433,0.156,113.072,4
spotify:track:4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD","Sia,Diplo,Labrinth,LSD",2019-04-12,187026,71,,1970-01-01T00:00:00Z,"moombahton","Records/Columbia",0.69,0.714,7,-5.948,1,0.0338,0.0077,0.0000723,0.191,0.489,112.009,4
