Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6epvwUINain4iSHCTWA0sj,"The Village","The Village","Wrabel",2017-07-27,230293,63,,1970-01-01T00:00:00Z,"","Epic",0.55,0.363,5,-7.326,1,0.0336,0.534,0,0.128,0.286,121.94,4
spotify:track:7jk7gqyEonmVVYahZN5zhW,"Circus","Circus (Deluxe Version)","Britney Spears",2008-12-02,192360,81,,1970-01-01T00:00:00Z,"pop","Jive",0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,4
spotify:track:2TL9ng664CxAiRs37Hfa2Z,"1001 Arabian Nights","The World Of CH!PZ (Deluxe version)","Chipz",2005-03-18,186866,56,,1970-01-01T00:00:00Z,"","CH!PZ Recordings",0.719,0.844,1,-4.832,1,0.0455,0.00339,0.00387,0.245,0.677,138.038,4
spotify:track:7l1qvxWjxcKpB9PCtBuTbU,"Count on Me","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,197469,77,,1970-01-01T00:00:00Z,"","Atlantic Records",0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,4
spotify:track:58WOkUl3O9LvLZjdhiQvIX,"El Mismo Sol","Eterno Agosto","Alvaro Soler",2016-07-15,179506,69,,1970-01-01T00:00:00Z,"","Airforce1",0.732,0.82,8,-5.948,0,0.0427,0.323,0.00349,0.0868,0.978,112.991,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,89,,1970-01-01T00:00:00Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:3yrSvpt2l1xhsV9Em88Pul,"Brown Eyed Girl","Blowin' Your Mind!","Van Morrison",1967-09,183306,84,,1970-01-01T00:00:00Z,"","Columbia/Legacy",0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
spotify:track:1fDsrQ23eTAVFElUMaf38X,"American Pie","American Pie","Don McLean",1971,516893,80,,1970-01-01T00:00:00Z,"","Capitol Records",0.529,0.482,4,-11.709,0,0.0599,0.7,0,0.0842,0.492,138.453,4
spotify:track:630sXRhIcfwr2e4RdNtjKN,"Rewrite The Stars","Rewrite The Stars","Zac Efron,Zendaya",2017-11-17,217440,77,,1970-01-01T00:00:00Z,"musicale","Atlantic Records",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,89,,1970-01-01T00:00:00Z,"latynoski pop","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
spotify:track:67iAlVNDDdddxqSD2EZhFs,"I'm Gonna Be (500 Miles)","Sunshine on Leith","The Proclaimers",1988,219466,79,,1970-01-01T00:00:00Z,"","Parlophone UK",0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,4
spotify:track:06IHJXjHrz1THZG2dPE1jq,"Ethan's Waltz","Penny Dreadful: Seasons 2 & 3 (Music From The Showtime Original Series)","Abel Korzeniowski",2016-12-16,85960,48,,1970-01-01T00:00:00Z,"","Varese Sarabande",0.448,0.147,11,-16.405,0,0.0279,0.92,0.912,0.0766,0.289,144.738,3
spotify:track:7prnWSYCjVSEdAJS4RHSet,"Revolver","Revolver","Vian Izak",2016-05-31,180214,32,,1970-01-01T00:00:00Z,"","I the AI Records",0.578,0.417,4,-9.958,1,0.044,0.861,0.00000123,0.096,0.411,139.743,4
spotify:track:3BQHpFgAp4l80e1XslIjNI,"Yesterday - Remastered 2009","Help! (Remastered)","The Beatles",1965-08-06,125666,78,,1970-01-01T00:00:00Z,"rock klasyczny,rock psychodeliczny","EMI Catalogue",0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.524,4
spotify:track:5NORWMFC27ywGSZxi8uquP,"Ophelia","Cleopatra","The Lumineers",2016-04-08,160097,9,,1970-01-01T00:00:00Z,"folk-pop,indie folk","Decca (UMO)",0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.02,4
spotify:track:7jmHyHMEqm9MJWiMAneF05,"Stand By Me","Don't Play That Song","Ben E. King",1962,175493,80,,1970-01-01T00:00:00Z,"","Rhino Atlantic",0.632,0.232,9,-12.326,1,0.0318,0.428,0.00000495,0.215,0.673,119.136,4
spotify:track:4O4Z8VFczL8MxIOmqVWc1b,"Footloose","GREATEST HITS","Kenny Loggins",1997,220706,41,,1970-01-01T00:00:00Z,"","Columbia",0.546,0.895,9,-7.189,1,0.0579,0.0819,0.0000142,0.0768,0.494,174.089,4
spotify:track:6dGnYIeXmHdcikdzNNDMm2,"Here Comes The Sun - Remastered 2009","Abbey Road (Remastered)","The Beatles",1969-09-26,185733,86,,1970-01-01T00:00:00Z,"rock klasyczny,rock psychodeliczny","EMI Catalogue",0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.177,4
spotify:track:47BBI51FKFwOMlIiX6m8ya,"I Want It That Way","Millennium","Backstreet Boys",1999-05-18,213306,86,,1970-01-01T00:00:00Z,"","Jive",0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,4
spotify:track:3oQomOPRNQ5NVFUmLJHbAV,"Over the Rainbow","Alone In Iz World","Israel Kamakawiwo'ole",2001-09-25,211933,76,,1970-01-01T00:00:00Z,"","Big Boy Records",0.671,0.153,0,-13.569,1,0.0404,0.912,0.0000553,0.0771,0.658,85.6,4
spotify:track:44AyOl4qVkzS48vBsbNXaC,"Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,182360,82,,1970-01-01T00:00:00Z,"rockabilly,rock and roll","RCA/Legacy",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
spotify:track:2sEk5R8ErGIFxbZ7rX6S2S,"How to Be a Heartbreaker","Electra Heart (Deluxe)","MARINA",2012-04-27,221493,72,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,4
spotify:track:7IigSIjic2Szzax0Rftewa,"I Shot Cupid","I Shot Cupid","Stela Cole",2021-06-09,164210,0,,1970-01-01T00:00:00Z,"","Stelavision LLC",0.783,0.613,6,-5.688,0,0.0664,0.084,0,0.0446,0.716,94.992,4
spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,"Livin' la Vida Loca","Ricky Martin","Ricky Martin",1999,243160,79,,1970-01-01T00:00:00Z,"latynoski pop,latynoskie rytmy","C2Records/Columbia",0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4
spotify:track:2xnuJyyOg6bMx5ew37JIZe,"Ghost","Ghost","VAMERO,Tribbs,Philip Strand",2022-02-25,147288,13,,1970-01-01T00:00:00Z,"slap house,tropical house","One Seven",0.716,0.858,2,-5.448,0,0.0321,0.0514,0.00815,0.747,0.362,124.03,4
spotify:track:49rpdsNYJirTTf6p6mMvag,"Angel With A Shotgun","Symphony Soldier","The Cab",2011,221386,62,,1970-01-01T00:00:00Z,"","Republic Records",0.546,0.837,2,-5.13,1,0.0519,0.00549,0,0.387,0.402,124.007,4
spotify:track:0JiY190vktuhSGN6aqJdrt,"So What","Funhouse (Expanded Edition)","P!nk",2008-10-24,215160,80,,1970-01-01T00:00:00Z,"","LaFace Records",0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,4
spotify:track:6YYeBYEpkiR84eCDNPBDoF,"Meant to Be Yours","Heathers: The Musical (World Premiere Cast Recording)","Ryan McCartan,Barrett Wilbert Weed,Michelle Duffy",2014-06-10,205826,68,,1970-01-01T00:00:00Z,"musicale","Yellow Sound Label",0.505,0.589,6,-6.916,1,0.0852,0.514,0,0.058,0.585,99.648,4
spotify:track:22sS7JkzeVeq4vOPCB6Fbj,"Someone New","Hozier","Hozier",2014-09-19,222813,77,,1970-01-01T00:00:00Z,"","Universal-Island Records Ltd.",0.44,0.54,7,-5.946,1,0.0522,0.407,0.00000226,0.287,0.587,184.123,4
spotify:track:17LupUAuujQeS07CZlvyz7,"Use Me up (Angel's Order)","Use Me up (Angel's Order)","PARANOiD DJ",2022-03-23,260342,50,,1970-01-01T00:00:00Z,"","PARANOiD DJ",0.631,0.616,7,-7.499,0,0.0365,0.00626,0,0.106,0.298,129.917,4
spotify:track:1JO1xLtVc8mWhIoE3YaCL0,"Happy Together","Happy Together","The Turtles",1967,176293,78,,1970-01-01T00:00:00Z,"","Flo & Eddie, Inc.",0.584,0.367,6,-9.638,0,0.0328,0.55,0.0000138,0.0818,0.588,120.175,4
spotify:track:58HMncWhNdeumFDeU2jh5h,"Crazy Little Thing Called Love","The Greatest Elvis Songs, You've Never Heard!","Elvis-Kingtinued",2001-01-01,165760,34,,1970-01-01T00:00:00Z,"","Kingtinued Records",0.723,0.665,4,-10.354,1,0.0368,0.312,0.0000159,0.118,0.841,149.963,4
spotify:track:5WbNxzVhvR4efwcUXB2goL,"WALK ON WATER","WALK ON WATER","ELEVATION RHYTHM",2020-10-23,285264,54,,1970-01-01T00:00:00Z,"worship,chrześcijański pop,chrześcijaństwo,pop worship","Elevation Worship Records",0.635,0.679,0,-5.942,1,0.239,0.0788,0,0.0808,0.595,165.995,4
spotify:track:2fh3bZ8jZhMxOcfESE9nQY,"Don't Threaten Me with a Good Time","Death of a Bachelor","Panic! At The Disco",2016-01-15,213093,71,,1970-01-01T00:00:00Z,"emo","Decaydance/Fueled By Ramen",0.559,0.895,1,-4.476,0,0.0832,0.0154,0,0.175,0.59,183.825,4
spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,"...Baby One More Time","...Baby One More Time (Digital Deluxe Version)","Britney Spears",1999-01-12,211066,85,,1970-01-01T00:00:00Z,"pop","Jive",0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4
spotify:track:6geqK6Zfw9ucscb93RGRuT,"Captain's Call","Captain's Call","Derivakat,CG5",2021-06-17,146666,0,,1970-01-01T00:00:00Z,"nerdcore","Derivakat Music",0.703,0.694,1,-6.926,1,0.0344,0.0168,0,0.262,0.891,89.943,4
spotify:track:0jkGkwy510cvhy0jYPFme4,"Kingdom Dance - From Tangled/Score","Tangled","Alan Menken",2010-01-01,140413,65,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.242,0.614,4,-9.862,1,0.0809,0.0882,0.373,0.129,0.484,155.763,3
spotify:track:54A4aGA5rmDBJqD2yFAgJI,"The Main Character","In case I make it,","Will Wood",2022-07-29,265145,1,,1970-01-01T00:00:00Z,"dark cabaret","Will Wood LLC",0.638,0.753,0,-4.332,1,0.0357,0.796,0.00000158,0.309,0.669,107.538,4
spotify:track:4sNwdacKyi2S26WrRtNama,"Oh No!","The Family Jewels","MARINA",2009-07-15,182586,74,,1970-01-01T00:00:00Z,"","WM UK",0.77,0.896,0,-3.971,1,0.039,0.0539,0,0.243,0.964,126.999,4
spotify:track:25ZttbpeUKDOm3aghD2oBJ,"I Kissed A Girl","One Of The Boys","Katy Perry",2008,179640,62,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,4
spotify:track:0oUBuOO4g9P4lREqfqR5nq,"A Man Without Love","A Man Without Love","Engelbert Humperdinck",1968-08-03,203133,71,,1970-01-01T00:00:00Z,"","Decca (UMO)",0.538,0.467,2,-9.589,1,0.0327,0.637,0,0.115,0.507,111.766,4
spotify:track:1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version","Poems, Prayers and Promises","John Denver",1971,190160,79,,1970-01-01T00:00:00Z,"folk","RCA/Legacy",0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4
spotify:track:62yJjFtgkhUrXktIoSjgP2,"Radioactive","Night Visions","Imagine Dragons",2012-09-04,186813,82,,1970-01-01T00:00:00Z,"","Kid Ina Korner / Interscope",0.448,0.784,9,-3.686,1,0.0625,0.0999,0.000108,0.668,0.237,136.239,4
spotify:track:5PjdC2gMATetx5xdnwGUu7,"i wanna be your girlfriend","i wanna be your girlfriend","girl in red",2018-03-02,204990,76,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,4
spotify:track:48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman","Oh, Pretty Woman","Roy Orbison",1962,178933,79,,1970-01-01T00:00:00Z,"rockabilly","Monument/Orbison Records/Legacy",0.619,0.603,9,-9.481,1,0.0342,0.712,0,0.0721,0.958,127.433,4
spotify:track:6ex1Pz3pntgy4NPtxHXN2V,"Bad Habits","= (Tour Edition)","Ed Sheeran",2020,230746,65,,1970-01-01T00:00:00Z,"soft pop","Atlantic Records UK",0.807,0.893,11,-3.745,0,0.0347,0.0451,0.0000279,0.366,0.537,126.011,4
spotify:track:0kYMwaQWABTkFff8AZjmYI,"Hayloft II","Inside (Deluxe)","Mother Mother",2022-01-28,215040,77,,1970-01-01T00:00:00Z,"","WM Canada",0.326,0.866,9,-4.541,0,0.101,0.0044,0.00000737,0.0912,0.172,178.181,4
spotify:track:4uUG5RXrOk84mYEfFvj3cK,"I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,88,,1970-01-01T00:00:00Z,"edm,dance","Parlophone UK",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
spotify:track:1mKuKTxekhyhbW1axz6lb2,"Pomegranate Lips","Pomegranate Lips","Derivakat",2022-05-06,159000,0,,1970-01-01T00:00:00Z,"","Derivakat Music",0.723,0.845,10,-5.354,0,0.3,0.0021,0.00000647,0.108,0.749,120.046,4
spotify:track:1hxRooGd2dLbrZhA5h1SXg,"Mary On A Cross","Mary On A Cross","DJ Tec",2023-04-25,203534,43,,1970-01-01T00:00:00Z,"","UniGlobalMusic",0.435,0.942,4,-10.061,0,0.0551,0.0000784,0.00186,0.231,0.408,157.763,4
spotify:track:14LdhxElpZS0rKVV4nxtdA,"Queen of Kings","Queen of Kings","Alessandra",2023-01-09,147979,72,,1970-01-01T00:00:00Z,"","Universal Music AS",0.563,0.908,4,-4.25,0,0.0868,0.0696,0,0.328,0.171,125.972,4
spotify:track:1Mf27cnAF1Q6Ko83XTM5d1,"Glitter & Gold","The Attractions Of Youth","Barns Courtney",2017-09-29,176093,72,,1970-01-01T00:00:00Z,"gotyckie country","EMI",0.487,0.625,8,-5.112,1,0.0401,0.374,0,0.226,0.351,170.397,4
spotify:track:29U7stRjqHU6rMiS8BfaI9,"What A Wonderful World","What A Wonderful World","Louis Armstrong",1968-01-01,139226,78,,1970-01-01T00:00:00Z,"jazz,swing,big-band,jazz wokalny,jazz blues","GRP",0.271,0.165,5,-20.652,1,0.0351,0.726,0.00000154,0.118,0.202,77.082,4
spotify:track:2epbL7s3RFV81K5UhTgZje,"Lemon Tree","Dish of the Day","Fools Garden",1995-01-01,191026,79,,1970-01-01T00:00:00Z,"","BMG Rights Management GmbH",0.663,0.477,1,-8.839,1,0.0414,0.644,0,0.122,0.643,143.173,4
spotify:track:2374M0fQpWi3dLnB54qaLX,"Africa","Toto IV","TOTO",1982-04-08,295893,89,,1970-01-01T00:00:00Z,"soft rock","Columbia",0.671,0.373,9,-18.064,1,0.0323,0.257,0.0000801,0.0481,0.732,92.718,4
spotify:track:08KTQSs3ickNki7FFTb6fY,"The Cult of Dionysus","Cosmicandy","The Orion Experience,ORION,Linda XO",2006-01-01,187385,68,,1970-01-01T00:00:00Z,"","Sweet! Records",0.661,0.836,1,-4.079,0,0.0297,0.00615,0,0.032,0.799,137.507,4
spotify:track:0Jg602cHeMCnPez9baacIe,"Cotton Eye Joe","Sex & Violins","Rednex",1995-04-03,193826,63,,1970-01-01T00:00:00Z,"","Jive",0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,4
spotify:track:44Xyja7xYPlVC6v2CeweSi,"GOSSIP (feat. Tom Morello)","RUSH!","Måneskin,Tom Morello",2023-01-20,168280,77,,1970-01-01T00:00:00Z,"","Epic",0.704,0.819,9,-2.974,1,0.0626,0.00176,0,0.094,0.914,139.921,4
spotify:track:5xEfTvJm1WvxaSEo4XSbEs,"You've Got a Friend in Me","To Be Loved","Michael Bublé",2013-04-11,205693,51,,1970-01-01T00:00:00Z,"boże narodzenie","Reprise",0.461,0.355,2,-8.046,1,0.0354,0.618,0,0.634,0.336,112.149,4
spotify:track:6IoQuFTjNbpl6572b9GryH,"Hideaway - from Wonder Park","Hideaway (from Wonder Park)","Grace VanderWaal",2019-03-15,198240,45,,1970-01-01T00:00:00Z,"","Columbia",0.639,0.881,0,-5.068,1,0.046,0.0985,0,0.0519,0.541,92.054,4
spotify:track:45h4w81P5iJJTSeR0jJUQ8,"She","Human","dodie",2019-01-18,213611,61,,1970-01-01T00:00:00Z,"","doddleoddle",0.479,0.154,2,-15.051,1,0.0369,0.755,0.0261,0.11,0.232,92.457,4
spotify:track:4cV5jMvbCHp1YMEXGTeSiy,"Our God","Good Good Father","One Audience Piano",2018-04-05,305997,0,,1970-01-01T00:00:00Z,"","One Audience Piano",0.497,0.0483,11,-26.624,1,0.0436,0.98,0.944,0.084,0.0955,108.68,4
spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Unholy (feat. Kim Petras)","Gloria","Sam Smith,Kim Petras",2023-01-27,156943,76,,1970-01-01T00:00:00Z,"soft pop","Capitol Records UK / EMI",0.719,0.454,2,-7.384,1,0.0707,0.0138,0.00000483,0.318,0.224,131.007,4
spotify:track:3avYqdwHKEq8beXbeWCKqJ,"Last Friday Night (T.G.I.F.)","Teenage Dream","Katy Perry",2010-01-01,230733,81,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.652,0.81,3,-3.789,0,0.0406,0.00129,0.0000291,0.667,0.732,126.022,4
spotify:track:06moNojepTMSDnlzyD2k52,"Freaks","Freaks","Jordan Clarke",2019-02-25,174800,6,,1970-01-01T00:00:00Z,"","Red Triangle Records",0.675,0.569,1,-6.356,1,0.0409,0.116,0,0.165,0.64,166.107,4
spotify:track:28NUh4A55zjrDyW744dj4E,"Best Thing Ever","A Week Away (Music From The Netflix Film)","Johnnyswim",2021-03-19,244020,41,,1970-01-01T00:00:00Z,"folk-pop","Maisie Music",0.58,0.557,2,-7.141,1,0.0401,0.329,0,0.113,0.413,139.909,4
spotify:track:7gwo88n3Asm5Kg7UTdWeF5,"Warrior of the Mind","EPIC: The Troy Saga (Original Concept Album)","Jorge Rivera-Herrans,Teagan Earley",2022-12-25,208000,1,,1970-01-01T00:00:00Z,"musicale","BRP Records LLC",0.685,0.742,1,-5.872,0,0.162,0.568,0,0.102,0.392,120.05,4
spotify:track:1eT2CjXwFXNx6oY5ydvzKU,"Hey Jude","Love","The Beatles",2006-11-17,238854,72,,1970-01-01T00:00:00Z,"rock klasyczny,rock psychodeliczny","EMI Catalogue",0.462,0.632,5,-7.438,1,0.0248,0.091,0,0.397,0.585,74.268,4
spotify:track:0oLKGbitijZzZZeNDLLN23,"Dance with You","The Prom (Music from the Netflix Film)","Jo Ellen Pellman,Ariana DeBose",2020-12-04,155253,33,,1970-01-01T00:00:00Z,"musicale","Masterworks",0.546,0.347,1,-9.008,1,0.0318,0.814,0,0.114,0.526,80.652,3
spotify:track:021oUsG0NYI7YuJK6c0ecG,"The Name Of The Game","Mamma Mia! Here We Go Again (Original Motion Picture Soundtrack)","Lily James",2018-07-13,285746,55,,1970-01-01T00:00:00Z,"musicale","Polydor Records",0.65,0.62,9,-8.437,1,0.0289,0.13,0,0.0764,0.725,78.024,4
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,"My Favorite Things","The Sound Of Music (Original Soundtrack Recording)","Julie Andrews",1965-01-01,140893,60,,1970-01-01T00:00:00Z,"musicale","Craft Recordings",0.622,0.247,1,-12.472,1,0.0758,0.87,0,0.14,0.627,114.417,4
spotify:track:7JS4OKF1LDTzVSsJNQlNRr,"Moon River","Days Of Wine And Roses","Emile Pandolfi",2004-01-01,259813,45,,1970-01-01T00:00:00Z,"","MagicMusic Prod.",0.351,0.0263,0,-21.732,1,0.0414,0.992,0.9,0.128,0.107,67.784,3
spotify:track:1oCW281X92e8TZ5Wl5GW74,"Revelation Song - Instrumental","Rivers & Robots Presents: Still, Vol. 1 (Instrumentals)","Rivers & Robots",2017-01-13,357613,20,,1970-01-01T00:00:00Z,"folk chrześcijański,chrześcijański rock alternatywny,worship,chrześcijaństwo","Integrity Music US",0.254,0.151,7,-16.76,1,0.0368,0.925,0.78,0.0982,0.0424,128.05,4
spotify:track:7ru8nP5fLduJ94O54K4Uhl,"Silver Platter (From Barbie The Album)","Silver Platter (From Barbie The Album)","Khalid",2023-07-21,165670,47,,1970-01-01T00:00:00Z,"","Atlantic Records",0.635,0.498,5,-8.724,0,0.0392,0.085,0.00000376,0.174,0.523,72.014,4
spotify:track:2GK5GiMNduq86tEjhn9GE7,"The Masochism Tango","The Best & Worst of Tom Lehrer","Tom Lehrer",2019-07-25,175200,50,,1970-01-01T00:00:00Z,"komedia,dark cabaret","The M.D. Music Company Limited",0.547,0.504,5,-6.83,1,0.0883,0.668,0,0.0461,0.776,126.634,4
spotify:track:7a1PJFMoGUcJa3GzLna9lB,"Cabin in the Trees","Cabin in the Trees","Fading Yesteryear",2020-10-13,221861,4,,1970-01-01T00:00:00Z,"","2066388 Records DK",0.514,0.0501,4,-21.065,0,0.0494,0.837,0.00042,0.0835,0.0575,123.192,3
spotify:track:6QTGiIuNopQu1iV2aa0fDS,"Pink (From Barbie The Album)","Pink (From Barbie The Album)","Lizzo",2023-07-21,143833,54,,1970-01-01T00:00:00Z,"","Atlantic Records",0.861,0.611,1,-7.891,1,0.0427,0.0764,0,0.0763,0.803,114.995,4
spotify:track:5NyA9sbbbRbjBeoJqFw1th,"Hit and Run","Hit and Run","LOLO",2014-08-12,184641,54,,1970-01-01T00:00:00Z,"","DCD2 Records",0.675,0.82,11,-5.443,0,0.0526,0.00244,0,0.26,0.671,98.033,4
spotify:track:0WCiI0ddWiu5F2kSHgfw5S,"Take It Off","Animal (Expanded Edition)","Kesha",2010-01-01,215200,75,,1970-01-01T00:00:00Z,"","RCA Records Label",0.729,0.675,5,-5.292,0,0.0286,0.0000414,0.00126,0.0867,0.74,125.036,4
spotify:track:7HB2ekhcwwsyZ9Vta4s7LP,"Amazing Grace (My Chains Are Gone)","Instrumental Songs Of Worship","The Maker & The Instrument,Chris Tomlin",2019-10-04,298000,49,,1970-01-01T00:00:00Z,"chrześcijaństwo,worship,ccm,pop worship,chrześcijańskie country","Sparrow (SPR)",0.441,0.196,0,-12.913,1,0.0348,0.878,0.91,0.0889,0.0778,120.086,4
spotify:track:1ulXmqjktxSdrdT1bzc69H,"Hot N Cold","One Of The Boys","Katy Perry",2008,220226,65,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.706,0.842,7,-3.956,1,0.0417,0.0000773,0,0.0688,0.861,132.032,4
spotify:track:1oQRhjoum0RXwBsuxMAvwT,"My Home","The Closet Studio","AWIN",2022-05-21,129000,45,,1970-01-01T00:00:00Z,"","Change Records",0.345,0.293,11,-11.477,1,0.0319,0.817,0,0.101,0.492,81.778,4
spotify:track:2hrUO4drrO63i7FYbCLBl2,"Rockabye (feat. Sean Paul & Anne-Marie)","What Is Love? (Deluxe Edition)","Clean Bandit,Anne-Marie,Sean Paul",2018-11-30,251173,79,,1970-01-01T00:00:00Z,"dancehall","Atlantic Records UK",0.717,0.73,9,-4.729,0,0.0568,0.383,0,0.398,0.792,102.002,4
spotify:track:0R34dLuWSMDYnOg50L5qqL,"How Great Is Our God","Instrumental Songs Of Worship","The Maker & The Instrument,Chris Tomlin",2019-10-04,349545,50,,1970-01-01T00:00:00Z,"chrześcijaństwo,worship,ccm,pop worship,chrześcijańskie country","Sparrow (SPR)",0.586,0.0406,0,-23.477,1,0.04,0.991,0.918,0.0653,0.0514,132.023,4
spotify:track:02H4Db63E9KjuDLICj2Tve,"Time To Say Goodbye (Con Te Partiro)","Believe","Emile Pandolfi",2005-01-01,263493,26,,1970-01-01T00:00:00Z,"","MagicMusic Prod.",0.453,0.0973,7,-16.027,1,0.0516,0.992,0.933,0.105,0.209,129.051,3
