Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4r8lRYnoOGdEi6YyI5OC1o,"Bye Bye Bye","No Strings Attached","*NSYNC",2000-03-21,200560,74,,1970-01-01T00:00:00Z,"","Jive",0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,4
spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,"we fell in love in october","we fell in love in october / forget her","girl in red",2018-11-21,184153,4,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4
spotify:track:5lSosnX2iR1s6HPiO96Q1S,"Will They Won't They","Mad Love","Jeremy Shada",2021-01-01,207931,0,,1970-01-01T00:00:00Z,"","Jeremy Shada",0.679,0.529,0,-8.265,1,0.0985,0.39,0,0.316,0.659,159.962,4
spotify:track:6OhDKgswCZoSuZ1ZGocjMX,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms: Season 1 (From the Netflix Original Series)","Julie and the Phantoms Cast,Madison Reyes,Charlie Gillespie,Owen Patrick Joyner,Jeremy Shada",2020-09-10,192375,58,,1970-01-01T00:00:00Z,"","Columbia",0.37,0.618,5,-4.41,1,0.0564,0.0803,0,0.0591,0.115,159.122,4
spotify:track:3Fj47GNK2kUF0uaEDgXLaD,"wish you were gay","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,221543,77,,1970-01-01T00:00:00Z,"","Darkroom/Interscope Records",0.853,0.351,7,-10.198,1,0.241,0.39,0.00000938,0.752,0.282,118.028,4
spotify:track:2zPcVDSpYNVKQ5c7jR7MXj,"summer depression","summer depression","girl in red",2018-03-03,151693,3,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,4
spotify:track:0GVuLQtPXFaL18ijEOqoAa,"Tightrope","The Greatest Showman (Original Motion Picture Soundtrack)","Michelle Williams",2017-12-08,234360,72,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.351,0.331,9,-10.316,1,0.0382,0.3,0.00000914,0.0919,0.191,161.564,3
spotify:track:45aBsnKRWUzhwbcqOJLwfe,"This Is Me","The Greatest Showman (Original Motion Picture Soundtrack)","Keala Settle,The Greatest Showman Ensemble",2017-12-08,234706,75,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,4
spotify:track:12KUFSHFgT0XCoiSlvdQi4,"Break Free","My Everything (Deluxe)","Ariana Grande,Zedd",2014-08-22,214840,82,,1970-01-01T00:00:00Z,"pop,edm","Universal Records",0.686,0.702,7,-5.325,0,0.0455,0.00637,0.0000446,0.204,0.29,129.948,4
spotify:track:3h3pOvw6hjOvZxRUseB7h9,"i wanna be your girlfriend","i wanna be your girlfriend","girl in red",2018-03-02,204990,1,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4
spotify:track:1RIYF8NDIIWBvJe4vhQr6y,"Good to Be Bad","Descendants 3 (Original TV Movie Soundtrack)","Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,Jadah Marie,Anna Cathcart,Disney",2019-08-02,189868,65,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.843,0.893,6,-5.653,0,0.126,0.106,0,0.32,0.649,116.302,4
spotify:track:6IbnUaczZBT34DhaD6S18F,"Bubblegum Bitch","Electra Heart (Deluxe)","MARINA",2012-04-27,154666,79,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.495,0.856,0,-5.123,0,0.0311,0.000219,0,0.103,0.609,158.024,4
spotify:track:0KyAGiNGUytG5JLxJu4F6l,"Pretty Girl","Pretty Girl","Clairo",2017-08-04,178352,78,,1970-01-01T00:00:00Z,"bedroom pop","FADER Label",0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,4
spotify:track:1P7tiVl5hgemZuH8oNyP6C,"midnight love","midnight love","girl in red",2020-04-14,193928,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,3
spotify:track:6ATDrk56ouL2eCxrgfDeHE,"Do What You Gotta Do","Descendants 3 (Original TV Movie Soundtrack)","Dove Cameron,Cheyenne Jackson,Disney",2019-08-02,177216,64,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.595,0.894,7,-4.712,1,0.0493,0.00368,0.00000427,0.0491,0.768,135.05,4
spotify:track:2wwzGBhDWfZveGjpxj5be7,"Lose You Now","Lose You Now","Lindsey Stirling,Mako",2021-01-15,193394,0,,1970-01-01T00:00:00Z,"","BMG Rights Management (US) LLC",0.394,0.601,1,-5.991,1,0.0386,0.0958,0,0.176,0.334,144.994,4
spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,"Sofia","Immunity","Clairo",2019-08-02,188386,82,,1970-01-01T00:00:00Z,"bedroom pop","FADER Label",0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
spotify:track:7yyJF1BYBaCifNmO1RGhv7,"i'll die anyway.","i'll die anyway.","girl in red",2019-07-17,192612,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.472,0.627,0,-6.895,1,0.0289,0.000427,0.574,0.0798,0.172,157.909,4
spotify:track:3doNvO8zrwzcM0PJrcn8Rb,"Night Falls","Descendants 3 (Original TV Movie Soundtrack)","Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,Thomas Doherty,China Anne McClain,Dylan Playfair,Disney",2019-08-02,188217,66,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.72,0.87,3,-5.155,0,0.142,0.0682,0,0.144,0.802,160.039,4
spotify:track:5YRZloRthIC4Ts5MMYudud,"Queen of Mean","Następcy 3 (Ścieżka dźwiękowa polskiej wersji)","Sarah Jeffery,Disney",2019-10-11,189386,14,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.506,0.794,8,-6.506,1,0.256,0.268,0,0.0816,0.308,173.55,4
spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,"1950","1950","King Princess",2018-02-23,225133,68,,1970-01-01T00:00:00Z,"","Zelig Records, LLC./Columbia Records",0.6,0.535,4,-7.043,1,0.107,0.648,0.0000047,0.162,0.269,71.912,4
spotify:track:5MAjVARSIDzwz8jFG36hFu,"dead girl in the pool.","dead girl in the pool.","girl in red",2019-05-08,186642,2,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.689,0.662,7,-6.732,1,0.0612,0.218,0.0000325,0.395,0.673,129.957,4
spotify:track:2TvvCltiKjEbZBUp4zlI5z,"One Kiss","Następcy 3 (Ścieżka dźwiękowa polskiej wersji)","Sofia Carson,Dove Cameron,China Anne McClain,Disney",2019-10-11,149120,8,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.677,0.786,7,-4.495,1,0.032,0.00192,0.146,0.0736,0.9,140.015,4
spotify:track:4P3LBZjsWULnAS08KebYfW,"Beautiful Thing","Perfectly Imperfect","Grace VanderWaal",2016-12-02,224880,50,,1970-01-01T00:00:00Z,"","Syco Music/Columbia Records",0.502,0.156,0,-9.155,1,0.0556,0.883,0,0.0864,0.352,164.191,4
spotify:track:1FrrRHxMKVvd85O3gancxW,"Wish That You Were Here - From “Miss Peregrine’s Home for Peculiar Children” Original Motion Picture","Wish That You Were Here (From “Miss Peregrine’s Home For Peculiar Children” Original Motion Picture Soundtrack)","Florence + The Machine",2016-08-26,402797,56,,1970-01-01T00:00:00Z,"baroque pop","Universal-Island Records Ltd.",0.369,0.572,6,-6.035,1,0.0329,0.72,0.000385,0.132,0.119,93.801,4
spotify:track:7LBfVMw4MNNGCLGmXeuDv6,"i need to be alone.","i need to be alone.","girl in red",2019-03-13,176500,3,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.513,0.546,10,-10.384,1,0.0331,0.267,0.00333,0.235,0.584,148.031,4
spotify:track:1KB9t6oaVG99L1DIkMfyrx,"Break This Down","Descendants 3 (Original TV Movie Soundtrack)","Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,China Anne McClain,Mitchell Hope,Thomas Doherty,Dylan Playfair,Sarah Jeffery,Jadah Marie,Brenna D'Amico,Zachary Gibson,Disney",2019-08-02,209628,61,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.714,0.79,1,-5.159,1,0.0536,0.00886,0,0.0631,0.311,121.945,4
spotify:track:2wEjPgOCEczmjlvq60LyQi,"Girls / Girls / Boys","Too Weird to Live, Too Rare to Die!","Panic! At The Disco",2013-10-04,206840,65,,1970-01-01T00:00:00Z,"emo","Decaydance/Fueled By Ramen",0.606,0.924,11,-4.531,0,0.0349,0.00216,0.0000033,0.24,0.965,144.998,4
spotify:track:2OsKN9Oy9Lt1xfxgH97Vaj,"She Likes Girls","Gold","Metro Station",2014-10-14,237866,42,,1970-01-01T00:00:00Z,"","Metro Station Music",0.534,0.905,0,-3.52,1,0.134,0.00198,0,0.0519,0.576,159.936,4
spotify:track:6lhuBaygBqxBjdcXrM685k,"Rue","Rue","girl in red",2020-08-26,216831,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.582,0.772,4,-9.438,0,0.0559,0.102,0.0449,0.168,0.273,124.975,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,"Sweater Weather","I Love You.","The Neighbourhood",2013-04-22,240400,93,,1970-01-01T00:00:00Z,"","Columbia",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:45h4w81P5iJJTSeR0jJUQ8,"She","Human","dodie",2019-01-18,213611,61,,1970-01-01T00:00:00Z,"","doddleoddle",0.479,0.154,2,-15.051,1,0.0369,0.755,0.0261,0.11,0.232,92.457,4
spotify:track:2h4BV7jx9Ltz9NxC2zgNcW,"Now or Never (feat. Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms: Season 1 (From the Netflix Original Series)","Julie and the Phantoms Cast,Charlie Gillespie,Owen Patrick Joyner,Jeremy Shada",2020-09-10,184128,56,,1970-01-01T00:00:00Z,"","Columbia",0.449,0.957,2,-3.797,1,0.061,0.000197,0,0.0242,0.785,175.954,4
spotify:track:4BWJGWmzbjsnA94Weyi5j4,"4am","4am","girl in red",2018-08-10,110861,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.416,0.389,9,-13.696,1,0.0385,0.672,0.38,0.205,0.295,168.897,4
spotify:track:1NlOle24XwxBxjS8xdKbD7,"Starships","Starships","Megan Nicole,Lindsey Stirling",2012-06-04,210133,35,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.754,0.895,11,-0.3,0,0.0814,0.257,0.0000146,0.175,0.712,124.982,4
spotify:track:4bJygwUKrRgq1stlNXcgMg,"All The Things She Said","200 KM/H In The Wrong Lane (10th Anniversary Edition)","t.A.T.u.",2002,214440,80,,1970-01-01T00:00:00Z,"","Interscope",0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,4
spotify:track:1slthWjsnxzavQXRRKv36q,"Stand Tall (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms: Season 1 (From the Netflix Original Series)","Julie and the Phantoms Cast,Madison Reyes,Charlie Gillespie,Owen Patrick Joyner,Jeremy Shada",2020-09-10,213145,59,,1970-01-01T00:00:00Z,"","Columbia",0.734,0.574,2,-5.576,1,0.0436,0.0741,0,0.0849,0.175,124.054,4
spotify:track:3GIIv6Eo0WSuM9Bxx5DTdR,"watch you sleep.","watch you sleep.","girl in red",2019-01-23,180225,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.451,0.222,2,-16.374,1,0.0314,0.931,0.00599,0.0908,0.381,132.874,4
spotify:track:3dYD57lRAUcMHufyqn9GcI,"Take Me To Church","Hozier","Hozier",2014-09-19,241688,86,,1970-01-01T00:00:00Z,"","Universal-Island Records Ltd.",0.575,0.664,4,-5.303,0,0.0481,0.637,0,0.116,0.437,129.071,4
spotify:track:15ZQD1iYC6kZ0Z07D2aTcT,"A Shitty Gay Song About You","A Shitty Gay Song About You","Ezra Williams",2018-04-02,115657,0,,1970-01-01T00:00:00Z,"bedroom pop","Smoothboi",0.518,0.0659,6,-20.389,1,0.0659,0.965,0.0588,0.0924,0.189,118.252,4
spotify:track:4z7IkbST33HUZRwBb4t9gv,"Where You Are","Everyday Sounds I","Kurt Hugo Schneider,Sam Tsui,Kina Grannis,Diamond White,MAYCE",2017-06-07,137200,21,,1970-01-01T00:00:00Z,"acoustic pop","mudhutdigital.com",0.681,0.664,9,-7.95,0,0.133,0.33,0.00000265,0.52,0.747,149.951,4
spotify:track:4nlT0Ch4qpqoS8O1RsdzjH,"You Stupid Bitch","if i could make it go quiet","girl in red",2021-04-30,195951,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.521,0.833,11,-5.661,0,0.053,0.00721,0.00119,0.272,0.764,149.006,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,89,,1970-01-01T00:00:00Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:50eBP4arxI9WZqSXAy8j9d,"Sixteen Tons","Sixteen Tons","Geoff Castellucci",2021-01-30,170626,66,,1970-01-01T00:00:00Z,"sea shanties","Kage Records",0.72,0.303,1,-13.834,1,0.0647,0.773,0.162,0.0996,0.601,140.011,4
spotify:track:03GBiorLGTk7T4IScIl4jj,"Ex-Wives","Six: The Musical (Studio Cast Recording)","SIX",2018-08-31,350218,67,,1970-01-01T00:00:00Z,"musicals","6 Music Ltd a division of Loudmouth, under exclusive license from Ex-Wives Ltd",0.703,0.443,0,-9.601,0,0.0862,0.0499,0,0.338,0.367,136.647,4
spotify:track:6TMbGrU3ahGh0BaNI1ESWi,"say anything","say anything","girl in red",2018-03-03,142700,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.552,0.585,1,-14.538,1,0.0345,0.0206,0.976,0.144,0.352,150.07,4
spotify:track:6Gsc7sbHZLx2kS4QyIzrlK,"Ur So Gay","One Of The Boys","Katy Perry",2008-06-17,217426,48,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.647,0.883,4,-4.263,0,0.0519,0.039,0.00000154,0.117,0.59,78.984,4
spotify:track:57RA3JGafJm5zRtKJiKPIm,"Are You Bored Yet? (feat. Clairo)","Nothing Happens","Wallows,Clairo",2019-03-22,178000,82,,1970-01-01T00:00:00Z,"indie,bedroom pop","Atlantic Records",0.682,0.683,8,-6.444,0,0.0287,0.156,0.0000232,0.273,0.64,120.023,4
spotify:track:45hOioMDJktr86iKDHC8gr,"Girlfriend","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,216600,79,,1970-01-01T00:00:00Z,"","RCA Records Label",0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4
spotify:track:2vEDOWuYM6r2LO9HXI47F1,"Unsaid Emily (feat. Charlie Gillespie)","Julie and the Phantoms: Season 1 (From the Netflix Original Series)","Julie and the Phantoms Cast,Charlie Gillespie",2020-09-10,230240,64,,1970-01-01T00:00:00Z,"","Columbia",0.515,0.53,4,-6.974,1,0.0294,0.256,0,0.089,0.312,83.056,3
spotify:track:3N1V03yrqyNPo5A4Fu2Wd7,"Space Between","Descendants 2 (Original TV Movie Soundtrack)","Dove Cameron,Sofia Carson,Disney",2017-07-21,206378,67,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.426,0.763,4,-4.369,1,0.049,0.197,0.00000643,0.264,0.195,155.92,4
spotify:track:6IoQuFTjNbpl6572b9GryH,"Hideaway - from Wonder Park","Hideaway (from Wonder Park)","Grace VanderWaal",2019-03-15,198240,45,,1970-01-01T00:00:00Z,"","Columbia",0.639,0.881,0,-5.068,1,0.046,0.0985,0,0.0519,0.541,92.054,4
spotify:track:1Q2z1qC6C0Db6nDFkwr9wd,"Mad World (feat. K.J. Apa, Camila Mendes & Lili Reinhart)","Riverdale: Season 2 (Original Television Soundtrack)","Riverdale Cast,Camila Mendes,KJ Apa,Lili Reinhart",2018-05-18,188179,54,,1970-01-01T00:00:00Z,"","WaterTower Music",0.476,0.343,3,-10.417,1,0.0339,0.59,0,0.128,0.239,171.764,4
spotify:track:00gLisxOrLruNwJFdpkHc2,"forget her","we fell in love in october / forget her","girl in red",2018-11-21,143355,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.533,0.313,2,-16.827,1,0.033,0.631,0.681,0.072,0.517,148.926,4
spotify:track:6xjTZCCyLNEOw7AsGV8A5e,"Stronger - From Under the Sea: A Descendants Short Story","Stronger (From Under the Sea: A Descendants Short Story)","Dove Cameron,China Anne McClain",2018-09-28,255967,47,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.718,0.783,11,-5.823,1,0.0462,0.00493,0,0.0858,0.54,122.961,4
spotify:track:5GVPVxgdgTKJFxSxLVIw1A,"The Story","Kid Krow","Conan Gray",2020-03-20,245266,64,,1970-01-01T00:00:00Z,"","Republic Records",0.542,0.299,0,-10.379,1,0.0305,0.817,0,0.109,0.274,141.917,4
spotify:track:77JgtlrZWY5SkmpbWVUVrC,"You Really Got Me","You Really Got Me","League of Legends: Wild Rift,Hanna Leess,Kataem,Marvin Brooks,2WEI",2020-10-28,140791,48,,1970-01-01T00:00:00Z,"","Riot Games",0.573,0.93,6,-5.47,1,0.28,0.137,0,0.201,0.55,129.951,4
spotify:track:0ZSt10VtRXJWXkBmo47oLh,"Gotta Love It","Gotta Love It","Ruelle",2016-11-05,185921,0,,1970-01-01T00:00:00Z,"","Ruelle Music",0.465,0.741,8,-5.531,1,0.0407,0.0829,0.00513,0.0818,0.588,151.075,4
spotify:track:2ziVTVizQdVNC2QhQhNGvg,"Ways to Be Wicked","Descendants 2 (Original TV Movie Soundtrack)","Dove Cameron,Sofia Carson,Cameron Boyce,Booboo Stewart,Disney",2017-07-21,218005,67,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.625,0.98,5,-4.222,0,0.132,0.11,0.00000807,0.409,0.408,113.027,4
spotify:track:5YFAq3XFlrABTOnIUIHEh9,"Did I Mention","Nastepcy","Jeff Lewis,Mitchell Hope,Disney",2015-09-25,153786,31,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.691,0.877,7,-2.954,1,0.159,0.0393,0,0.0325,0.968,161.935,4
spotify:track:0gMW8XpPFPjoApDii5Tj1u,"Waving Through A Window","Dear Evan Hansen (Original Broadway Cast Recording)","Ben Platt,Original Broadway Cast of Dear Evan Hansen",2017-02-03,236360,65,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.549,0.705,9,-5.563,1,0.0564,0.316,0,0.12,0.52,146.024,4
spotify:track:6Xaf3HcFJhY0P2KjRDEKgs,"Only a Girl","Only a Girl","Gia Woods",2016-05-09,213159,39,,1970-01-01T00:00:00Z,"","Independent",0.627,0.472,4,-4.083,0,0.0588,0.144,0,0.0851,0.188,168.017,4
spotify:track:16MneRxNQpHK250NaIo3bg,"Serotonin","if i could make it go quiet","girl in red",2021-04-30,182426,0,,1970-01-01T00:00:00Z,"bedroom pop","world in red",0.58,0.788,2,-4.714,1,0.259,0.0123,0.0000184,0.368,0.72,148.992,4
spotify:track:2xCGBWfzTe8l2kvHpgvB6M,"prom dress","the masquerade","mxmtoon",2019-09-17,197933,7,,1970-01-01T00:00:00Z,"bedroom pop,indie pop","House Arrest",0.56,0.674,10,-6.048,1,0.0446,0.698,0,0.123,0.421,119.942,4
spotify:track:5kI4eCXXzyuIUXjQra0Cxi,"betty","folklore","Taylor Swift",2020-07-24,294521,72,,1970-01-01T00:00:00Z,"","Taylor Swift",0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,4
spotify:track:0EYKD5N0mldDeVTCzCfzqr,"Thrift Shop","1 Original, ONE Cover","Tyler Ward,Lindsey Stirling",2013-01-14,224526,0,,1970-01-01T00:00:00Z,"acoustic pop","mudhutdigital.com",0.707,0.533,9,-5.794,0,0.0416,0.553,0,0.0926,0.472,94.987,4
spotify:track:4RHHxg0qRPHvTUQu6bkAUs,"The Headless Horseman","The Headless Horseman","Geoff Castellucci",2020-10-10,156535,38,,1970-01-01T00:00:00Z,"sea shanties","Kage Records",0.563,0.673,5,-9.093,0,0.0481,0.609,0.00407,0.196,0.891,174.972,4
spotify:track:7aGyRfJWtLqgJaZoG9lJhE,"Mad at Disney","Mad at Disney","salem ilese",2020-07-24,136838,2,,1970-01-01T00:00:00Z,"","Homemade Projects, LLC / TenThousand Projects",0.738,0.621,0,-7.313,1,0.0486,0.424,0.00000739,0.692,0.715,113.968,4
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,"Poker Face","The Fame","Lady Gaga",2008-01-01,237200,89,,1970-01-01T00:00:00Z,"art pop,pop","Streamline/Interscope",0.851,0.806,4,-4.618,1,0.0787,0.119,0.00000172,0.121,0.774,119.001,4
spotify:track:7DLBKQHlwLs9y0Zi8Pc4fS,"Lose You Now - Acoustic","Lose You Now (Acoustic)","Lindsey Stirling,Mako",2021-04-22,189086,0,,1970-01-01T00:00:00Z,"","BMG Rights Management (US) LLC",0.306,0.378,1,-7.319,1,0.0318,0.511,0,0.549,0.339,133.294,1
spotify:track:4zCzHw0jtLkSOFVemoGXut,"He Likes Boys","He Likes Boys - Single","Simone Battle",2011-10-28,182099,39,,1970-01-01T00:00:00Z,"","SBE",0.774,0.568,1,-9.195,0,0.0536,0.0718,0,0.101,0.482,129.973,4
spotify:track:7LbAqsgXLBdzXmMEXgCfxc,"The Wellerman","The Wellerman","Caleb Hyles,Anthony Vincent,Jonathan Young,PelleK,NateWantsToBattle",2021-01-30,124363,46,,1970-01-01T00:00:00Z,"pirate metal,sea shanties,anime,nerdcore","Caleb Hyles Music",0.668,0.705,0,-5.905,0,0.0403,0.361,0,0.399,0.454,110.088,4
spotify:track:3ZiuxcBeRanTjfHzVBuuQe,"Would You Be So Kind","You - EP","dodie",2017-08-11,180953,57,,1970-01-01T00:00:00Z,"","Independent",0.662,0.616,4,-9.621,1,0.206,0.156,0.000222,0.126,0.614,160.071,4
spotify:track:0HKtRLucfEN9zvyJ30mBfE,"Cups (When I'm Gone)","Everyday Sounds I","Kurt Hugo Schneider,Sam Tsui,Kina Grannis,Alex G",2017-06-07,127384,38,,1970-01-01T00:00:00Z,"acoustic pop","mudhutdigital.com",0.965,0.638,0,-7.87,1,0.151,0.389,0.000968,0.0512,0.863,130.043,4
spotify:track:30LVVHovT76CEZUbexup1k,"Kiss the Boy","Kiss the Boy","Keiynan Lonsdale",2018-03-28,261616,36,,1970-01-01T00:00:00Z,"","Keiynan Lonsdale",0.78,0.394,0,-9.249,1,0.0433,0.0804,0,0.165,0.456,139.952,4
spotify:track:0g21KZ1XJuhwexWPLpuEt1,"You & Jennifer","Damaged Vol. 2","bülow",2018-06-08,159453,55,,1970-01-01T00:00:00Z,"","Universal Music Canada",0.752,0.698,11,-6.53,1,0.306,0.52,0,0.211,0.347,132.058,4
spotify:track:53jbdPQBaH6WaQvW0zmGBs,"Talia","Talia","King Princess",2018-04-13,207720,58,,1970-01-01T00:00:00Z,"","Zelig Records, LLC./Columbia Records",0.401,0.507,2,-7.001,1,0.089,0.549,0,0.164,0.236,180.159,4
spotify:track:2xhGZ3WzOa3tir28y7Cb88,"Falling for U","Falling for U","Peachy!,mxmtoon",2017-08-14,124000,70,,1970-01-01T00:00:00Z,"bedroom pop,indie pop","Peachy!",0.719,0.36,6,-12.034,1,0.398,0.748,0.00000218,0.0812,0.409,80.184,4
spotify:track:65tymgCjypJYJNzZSRS6VZ,"I'll Think of You","Everyday Sounds I","Kurt Hugo Schneider,Sam Tsui,Alex G,Alyson Stoner",2017-06-07,129287,31,,1970-01-01T00:00:00Z,"acoustic pop","mudhutdigital.com",0.876,0.611,10,-12.718,1,0.0699,0.233,0,0.622,0.925,130.093,4
spotify:track:5RLfHNaPMYfdovGoTjqNpe,"Welcome To The Family","COMPLAINT","Watsky",2019-01-11,216360,46,,1970-01-01T00:00:00Z,"spoken word","Self-released",0.674,0.675,3,-8.206,1,0.114,0.663,0.000017,0.123,0.363,144.139,4
