Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7jtQIBanIiJOMS6RyCx6jZ,"Another Love","Long Way Down","Tom Odell",2013-06-17,244360,66,,1970-01-01T00:00:00Z,"","ITNO/Columbia",0.442,0.538,4,-8.55,0,0.0451,0.717,0.0000295,0.09,0.139,122.758,4
spotify:track:05MYJf19LSo2E1lZ0RrMAC,"MŁODY PADEREWSKI","MŁODY PADEREWSKI","Mata",2023-01-16,130285,0,,1970-01-01T00:00:00Z,"","e-Muzyka",0.478,0.914,0,-5.209,1,0.162,0.46,0,0.267,0.527,139.885,4
spotify:track:1UDGkY3eLCkufBwagAk2NT,"Billy Kid","W samo południe","ReTo,Kubi Producent",2021-10-01,180531,0,,1970-01-01T00:00:00Z,"","spacerange",0.763,0.554,1,-7.209,0,0.0627,0.256,0.0301,0.106,0.482,140.052,4
spotify:track:2p9sHDEAXy4jtOIBhWqwoK,"Nigdy albo zawsze","Nigdy albo zawsze","Gibbs",2021-08-03,246600,55,,1970-01-01T00:00:00Z,"","DOPEHOUSE",0.865,0.436,8,-11.568,0,0.26,0.65,0,0.105,0.557,117.969,4
spotify:track:7GVpFVK71OIbbFdaThTBnf,"Zabierz mnie tam","Zabierz mnie tam","Kosa,SecretiveSuicide",2021-02-02,175686,41,,1970-01-01T00:00:00Z,"witch house","KANAŁ",0.733,0.56,7,-5.433,1,0.274,0.0596,0,0.159,0.433,76.489,4
spotify:track:7FiLaxXHAkneBzBjWt5yCN,"TRAPSTAR","PLEŚŃ","Guzior",2020-12-04,208333,59,,1970-01-01T00:00:00Z,"","QueQuality",0.457,0.581,4,-6.147,0,0.0455,0.702,0.00000275,0.186,0.239,144.301,4
spotify:track:7G0TCyhGGG10LvsuICyFR4,"Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna","nauczyłem się przeklinać","Chivas,White 2115",2021-05-21,162733,58,,1970-01-01T00:00:00Z,"","GUGU",0.506,0.689,11,-7.425,0,0.13,0.308,0,0.245,0.654,159.906,4
spotify:track:7AkhdNNsq4gzw28EtOHHCb,"Pijemy Za Lepszy Czas","Almost Goat","Smolasty,730 Huncho,Nearr",2022-11-25,142657,52,,1970-01-01T00:00:00Z,"disco polo","WM Poland/WMI",0.711,0.633,6,-7.866,1,0.0838,0.154,0.00000115,0.223,0.449,143.123,4
spotify:track:1FEiijYPJtyswChfcpv3p0,"Summertime Sadness","Born To Die (Deluxe Version)","Lana Del Rey",2011-01-01,264773,65,,1970-01-01T00:00:00Z,"","Polydor Records",0.568,0.646,1,-6.793,0,0.0332,0.0464,0,0.121,0.211,111.945,4
spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Unholy (feat. Kim Petras)","Gloria","Sam Smith,Kim Petras",2023-01-27,156943,76,,1970-01-01T00:00:00Z,"soft pop","Capitol Records UK / EMI",0.719,0.454,2,-7.384,1,0.0707,0.0138,0.00000483,0.318,0.224,131.007,4
spotify:track:1VoUHMVxu1qG2Z9josOhWs,"w aucie noc i 90bpm","Ogrody Mixtape 3","Kukon,Baltik Beatz,Phunk'ill",2022-12-23,146666,53,,1970-01-01T00:00:00Z,"","Piękny Syf",0.819,0.614,6,-7.878,1,0.256,0.588,0.00000289,0.202,0.746,90.033,4
spotify:track:1koe87P9GUj9jzitVVvi0Q,"Bogini","Dla fanek euforii","Quebonafide",2017-06-14,262146,64,,1970-01-01T00:00:00Z,"","QueQuality",0.526,0.733,11,-8.663,1,0.152,0.181,0.0000519,0.119,0.216,106.426,4
spotify:track:24Gw6xOLcc028XPZJBQeEr,"Patolove","Sprzedałem dupe","Zdechły Osa",2021-05-28,160000,62,,1970-01-01T00:00:00Z,"","WM Poland/WMI",0.551,0.844,11,-3.939,0,0.0505,0.00446,0,0.459,0.227,171.939,4
spotify:track:3TC8SX5z55ydbt4lAVswoG,"Oda do butli","QMPLE","QueQuality,Gibbs,Szymi Szyms,OsaKa,4Money",2022-11-25,185764,48,,1970-01-01T00:00:00Z,"","QueQuality",0.709,0.432,7,-8.269,1,0.0387,0.847,0,0.124,0.17,116.056,4
spotify:track:3Vr1j20VNbyretfNJhjHEP,"Noc","Rockstar","White 2115",2018-08-31,188573,0,,1970-01-01T00:00:00Z,"","SBM Label",0.7,0.657,1,-7.148,1,0.0319,0.519,0,0.284,0.572,94.006,4
spotify:track:2yxPqxHbj1L7vrCpHLtAcG,"mori","Lata Dwudzieste","Dawid Podsiadło",2022-10-21,194826,62,,1970-01-01T00:00:00Z,"","Pur Pur",0.37,0.497,6,-7.579,1,0.0501,0.634,0,0.154,0.101,125.032,4
spotify:track:5sGv8YdAa3XjggnbpF9NC9,"Szafir","Młody Matczak","Mata,Trooh Hippi",2021-10-01,196600,1,,1970-01-01T00:00:00Z,"","SBM Label",0.772,0.607,1,-8.016,1,0.105,0.375,0.0000561,0.164,0.814,139.963,4
spotify:track:7oGun8LYOy0tFEftTfNqOX,"halo","halo","Favst,Gibbs,Kukon",2020-09-21,230479,58,,1970-01-01T00:00:00Z,"","QueQuality",0.736,0.741,2,-7.314,1,0.235,0.53,0.00000712,0.505,0.615,119.96,4
spotify:track:2nFaT0t36H6UX3wN3Vxvjm,"California","Rockstar","White 2115",2018-08-31,192760,2,,1970-01-01T00:00:00Z,"","SBM Label",0.682,0.675,2,-8.29,1,0.0486,0.251,0.00000399,0.257,0.617,134.974,4
spotify:track:588RMl8oOgfvLFlsP154fD,"Żyję marzeniami","Żyję marzeniami","M0LLY",2021-07-30,193979,48,,1970-01-01T00:00:00Z,"","M0LLY",0.636,0.742,2,-6.917,0,0.339,0.126,0,0.104,0.704,165.962,4
spotify:track:4Ca4yzwIFgYJxupDhcXLka,"Kurtz","Młody Matczak","Mata,Taco Hemingway,Kubi Producent",2021-10-01,255720,0,,1970-01-01T00:00:00Z,"","SBM Label",0.595,0.551,5,-8.273,0,0.132,0.451,0,0.135,0.468,129.568,4
spotify:track:5A8iBmkUnNlKW5MLgaDyIb,"Cinema City","Cinema City","Gibbs",2021-04-08,198000,60,,1970-01-01T00:00:00Z,"","QueQuality",0.672,0.531,4,-8.116,0,0.102,0.723,0.000577,0.0832,0.432,97.075,4
spotify:track:7mGOQsj0ABhyvsKy1fQDEB,"Jednorożec","NIC","Sokół,Bob Air",2021-11-19,288146,50,,1970-01-01T00:00:00Z,"","Wojtek Sokol",0.75,0.517,9,-8.186,1,0.214,0.0214,0,0.128,0.382,129.81,4
spotify:track:58jw3bWJW6mLIRVNHn0FfL,"koszmar minionego lata","dom na skraju niczego","Kartky",2019-08-02,285507,54,,1970-01-01T00:00:00Z,"","QueQuality",0.638,0.679,4,-6.873,0,0.223,0.377,0,0.146,0.338,144.058,4
spotify:track:5Va6bO59m6rUztW2inkiAP,"kokaina nie pomaga ci w depresji","DRAMAT.","Kukon,Julia Mikuła,Ka-Meal",2021-03-28,173764,58,,1970-01-01T00:00:00Z,"","Piękny Syf",0.643,0.556,5,-10.346,0,0.188,0.562,0.0178,0.143,0.17,108.133,4
spotify:track:7fBv7CLKzipRk6EC6TWHOB,"The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,88,,1970-01-01T00:00:00Z,"","Universal Republic Records",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
spotify:track:2AKgZcaUTLk9N3I2mWi1W7,"Mala Mi","De Ep Fo Rest","Essex,Kuban",2017-11-16,180951,46,,1970-01-01T00:00:00Z,"","Shinu Rec",0.337,0.643,6,-9.998,0,0.404,0.423,0.00135,0.0808,0.491,88.06,4
spotify:track:3Vmq9lE9ayaO1wpcdxjn7c,"UA","BOA","ReTo,SecretRank",2018-06-29,219120,63,,1970-01-01T00:00:00Z,"","New Bad Label",0.711,0.491,7,-9.797,0,0.051,0.185,0,0.154,0.198,91.061,4
spotify:track:2FHBvsUs4tpHSzIi3GvRjK,"Ground Zero","Ground Zero","PRO8L3M",2018-08-16,181600,62,,1970-01-01T00:00:00Z,"","RHW Records",0.691,0.723,1,-6.756,0,0.0871,0.0978,0.000485,0.0439,0.34,144.048,4
spotify:track:5WiYsSsbSMOkHGH29CTmB1,"Znikam","DOPEHOUSE MIXTAPE","Gibbs,DOPEHOUSE",2022-08-25,271759,62,,1970-01-01T00:00:00Z,"","DOPEHOUSE",0.754,0.568,0,-6.92,0,0.0633,0.497,0,0.115,0.545,88.514,4
spotify:track:6t2QcPF3STBCrqjOW7VECE,"dres","NO FACE","Miszel,Kabe,Premixm",2022-04-29,175000,56,,1970-01-01T00:00:00Z,"","QueQuality",0.664,0.617,8,-8.804,1,0.115,0.352,0,0.235,0.637,146.098,4
spotify:track:6EtKlIQmGPB9SX8UjDJG5s,"Formula","Euphoria (Original Score from the HBO Series)","Labrinth",2019-10-04,91869,79,,1970-01-01T00:00:00Z,"","Masterworks",0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4
spotify:track:5hQjauyHuFJ5IkooovdZgp,"Chabo","Chabo","Guzior,Vito Bambino,Favst",2022-09-14,178736,44,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.752,0.697,7,-7.093,1,0.254,0.446,0.0000852,0.12,0.331,94.99,4
spotify:track:2oL4YzxiedTMFt6MflEgbt,"Tommy gun","Mantra","Kacper HTA,Fonos,Gibbs",2020-10-16,288000,54,,1970-01-01T00:00:00Z,"","GHETTO MUSIC",0.833,0.564,8,-6.971,1,0.291,0.415,0,0.139,0.541,89.963,4
spotify:track:4ykvjxFpao25h7QOPkRzFW,"Blask","W samo południe","ReTo",2021-10-01,211225,0,,1970-01-01T00:00:00Z,"","spacerange",0.714,0.685,9,-7.067,0,0.261,0.327,0,0.336,0.375,149.931,4
spotify:track:071fKzcquBDedzGB4noIkq,"przepraszam","przepraszam","margiela",2020-11-20,185514,48,,1970-01-01T00:00:00Z,"","MyMusic",0.715,0.544,5,-9.511,1,0.149,0.259,0.0000105,0.0917,0.132,124.056,4
spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night","Living Life, In The Night","Cheriimoya,Sierra Kidd",2018-10-13,122517,72,,1970-01-01T00:00:00Z,"niemiecki hip-hop","Arista Records",0.624,0.499,0,-9.962,0,0.0495,0.82,0,0.12,0.298,143.249,4
spotify:track:3QTRN8VbMCWm7RTWUJyeEn,"Porsche","Piękny ból","Kukon",2018-09-08,240154,47,,1970-01-01T00:00:00Z,"","Soul Records",0.703,0.644,9,-6.464,0,0.13,0.318,0,0.0882,0.291,131.999,4
spotify:track:0drV4qWQ8aGULGAD4iBlkm,"Bez słów","Bez słów","M0LLY",2022-04-07,194223,35,,1970-01-01T00:00:00Z,"","M0LLY",0.654,0.589,1,-10.413,0,0.298,0.0202,0,0.115,0.261,147.925,4
spotify:track:0bJPQcJGw4G8ffS3VIjHWI,"Refren trochę jak Lana Del Rey","Refren trochę jak Lana Del Rey","Quebonafide,Ka-Meal,maszaitsme,SecretiveSuicide",2022-06-05,289742,52,,1970-01-01T00:00:00Z,"","QueQuality",0.448,0.481,1,-12.258,0,0.13,0.746,0.000117,0.0867,0.176,111.742,4
spotify:track:4XnFHDvpYWrAobRm5uQht8,"Za Tobą w ogień","Bliskość dusz","E V",2020-01-06,124007,41,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.682,0.701,5,-5.313,0,0.327,0.469,0,0.102,0.537,149.865,3
spotify:track:3LSlLG47TI0e2pF4lnIIsr,"Płuca zlepione topami","EVIL_THINGS","Guzior",2018-06-08,301333,61,,1970-01-01T00:00:00Z,"","QueQuality",0.427,0.682,2,-5.661,0,0.118,0.263,0.255,0.0842,0.139,89.092,4
spotify:track:6Fk5rCgDPurq2OONUhkOJS,"Zbrodnia i kara","Mantra","Kacper HTA,Fonos,Gibbs",2020-10-16,271926,56,,1970-01-01T00:00:00Z,"","GHETTO MUSIC",0.824,0.624,5,-6.97,0,0.0828,0.353,0,0.0937,0.533,109.065,4
spotify:track:4J1Uz5uOleaW0xGNlXnRdV,"Miniówa","Ogrody Mixtape","Kukon",2019-12-29,212040,59,,1970-01-01T00:00:00Z,"","KUKON",0.854,0.554,11,-6.558,1,0.436,0.607,0.0000119,0.142,0.418,91.012,4
spotify:track:7MiZjKawmXTsTNePyTfPyL,"Devil Eyes","Providence","Hippie Sabotage",2016-02-05,131271,78,,1970-01-01T00:00:00Z,"","iHipHop Distribution",0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,5
spotify:track:2qqiGxy47FbviXuPW7crUH,"anyżowe żelki","młody say10","Chivas",2022-09-22,133000,61,,1970-01-01T00:00:00Z,"","GUGU",0.738,0.783,2,-5.931,1,0.228,0.34,0,0.0658,0.719,150.009,4
spotify:track:7tCN7OfyeUVHQvC0ch62MS,"(Po)ciąg dalszy nastąpi","Czarno na białym","Gibbs",2021-09-30,265966,56,,1970-01-01T00:00:00Z,"","DOPEHOUSE",0.602,0.547,8,-11.414,0,0.478,0.706,0,0.0966,0.797,119.929,4
spotify:track:6zaShvLSIEBcikLJhbAY4F,"Ostatni bal","Piękny ból","Kukon",2018-09-08,213701,51,,1970-01-01T00:00:00Z,"","Soul Records",0.599,0.578,8,-8.601,0,0.305,0.582,0,0.0894,0.491,134.676,4
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","Synchronicity (Remastered 2003)","The Police",1983-06-17,253920,92,,1970-01-01T00:00:00Z,"","Polydor Records",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,"Revenge","17","XXXTENTACION",2017-08-25,120026,85,,1970-01-01T00:00:00Z,"emo rap","Bad Vibes Forever / EMPIRE",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4
spotify:track:7BF6s1W1W9filnjQkNYasL,"Wschód (lubię zapierdalać)","Opowieści z Doliny Smoków","Bedoes 2115,Lanek,Kosa,White 2115",2019-11-29,248986,1,,1970-01-01T00:00:00Z,"witch house","SBM Label",0.612,0.683,1,-8.514,1,0.21,0.257,0.0000121,0.626,0.47,143.098,4
spotify:track:5NaTfXg1dlnbqgiFBKpegF,"Duchy","QMPLE","QueQuality,Gibbs,przyłu,4Money",2022-11-25,208181,42,,1970-01-01T00:00:00Z,"","QueQuality",0.693,0.519,4,-9.003,0,0.158,0.459,0,0.186,0.257,132.014,4
spotify:track:77URj1iTPpQ2UF0RCqadLv,"Hinata","Atypowy","Szpaku",2018-10-20,189913,0,,1970-01-01T00:00:00Z,"","Łukasz Paluszak Biuro Ochrony Rapu",0.751,0.674,5,-5.667,0,0.0392,0.559,0.0000836,0.148,0.374,114.968,4
spotify:track:54ipXppHLA8U4yqpOFTUhr,"Bones","Mercury - Acts 1 & 2","Imagine Dragons",2022-07-01,165264,83,,1970-01-01T00:00:00Z,"","Kid Ina Korner / Interscope",0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4
spotify:track:561jH07mF1jHuk7KlaeF0s,"Mockingbird","Encore (Deluxe Version)","Eminem",2004-11-12,250760,88,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
spotify:track:7oklOOtJdMBcwywq0csVzQ,"Diamond Fetish","Kukonozaur Mixtape Mood","Kukon,Gibbs",2022-06-23,162500,54,,1970-01-01T00:00:00Z,"","Piękny Syf",0.751,0.546,2,-9.213,0,0.387,0.573,0,0.123,0.606,120.071,4
spotify:track:6NQ83ioZQLARpVmW3mVA7C,"2 IZOTEKI","2 IZOTEKI","Mata",2023-01-23,158881,0,,1970-01-01T00:00:00Z,"","SBM Label",0.421,0.675,8,-6.609,1,0.131,0.394,0,0.346,0.363,71.454,4
spotify:track:2INdxMWFLjZCl7rGKaIF2B,"W.N.P","Jarmark","Taco Hemingway,CatchUp",2020-08-28,203013,51,,1970-01-01T00:00:00Z,"","2020",0.755,0.618,9,-8.05,0,0.294,0.414,0,0.141,0.501,107.107,4
spotify:track:086myS9r57YsLbJpU0TgK9,"Why'd You Only Call Me When You're High?","AM","Arctic Monkeys",2013-09-09,161123,87,,1970-01-01T00:00:00Z,"indie,garage rock","Domino Recording Co",0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4
spotify:track:4pzRQIRRHXYsAryBKXALCF,"hot coffee","audiotele","schafter",2019-11-22,171786,60,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.724,0.576,0,-8.868,0,0.204,0.755,0,0.111,0.473,143.991,4
spotify:track:0grScFe336ZoitXuh1VpUJ,"only&one","ROUGH N' GENTLE","Kukon,SecretiveSuicide",2022-04-07,206653,58,,1970-01-01T00:00:00Z,"","Piękny Syf",0.806,0.804,2,-6.572,1,0.206,0.518,0.00797,0.0958,0.402,118.001,4
spotify:track:1x6whiWHJmvHM8jeloliXq,"Chodź","Szprycer","Taco Hemingway",2017-08-25,208653,57,,1970-01-01T00:00:00Z,"","Taco Corp",0.85,0.545,9,-7.535,1,0.263,0.432,0,0.191,0.498,139.981,4
spotify:track:5Hu5V8CHCEfRO7AmKo9qoW,"Upadły Człowiek","Upadły Człowiek","E V",2020-01-19,145223,38,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.673,0.406,5,-10.123,0,0.103,0.703,0,0.09,0.548,119.976,4
spotify:track:1ui0SgaSZjXwUvVEX3fLU5,"ZAKAS","PLEŚŃ","Guzior",2020-12-04,218957,56,,1970-01-01T00:00:00Z,"","QueQuality",0.574,0.75,0,-5.88,1,0.204,0.389,0,0.278,0.0418,80.067,4
spotify:track:0W2gYaPROLLYBvYxckrfQT,"Peeling","Czerwony Dywan","Paluch",2018-12-07,263399,45,,1970-01-01T00:00:00Z,"","Łukasz Paluszak Biuro Ochrony Rapu",0.674,0.534,2,-10.306,1,0.0937,0.377,0.00863,0.0912,0.113,124.098,4
spotify:track:49VYl4fRaq29rcXYlGmjgt,"Niewidzialny","Czarno na białym","Gibbs",2021-09-30,184060,52,,1970-01-01T00:00:00Z,"","DOPEHOUSE",0.744,0.647,0,-8.805,0,0.108,0.299,0.00211,0.0756,0.386,132.987,4
spotify:track:4dsw7IoEbwN7npjWKRHQpi,"Czarna woda","Untitled01","QueQuality,Zarzycki",2020-03-20,162000,47,,1970-01-01T00:00:00Z,"","QueQuality",0.709,0.482,7,-8.906,0,0.0766,0.451,0.00000528,0.102,0.212,143.081,4
spotify:track:0fYVliAYKHuPmECRs1pbRf,"Renegades","VHS","X Ambassadors",2015-06-30,195200,79,,1970-01-01T00:00:00Z,"","Kid Ina Korner / Interscope",0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4
spotify:track:1r1wrjiQdrwiOgjeLwzRgw,"Smak słów","Smak słów","Tribbs,Goya",2022-03-04,131775,29,,1970-01-01T00:00:00Z,"","Unified Songs",0.871,0.333,0,-12.339,1,0.135,0.108,0.000602,0.155,0.0809,106.975,4
spotify:track:0GZfZOUpFBfArX6F50LXyf,"Żółte flamastry i grube katechetki","100 dni do matury","Mata",2020-01-17,256040,0,,1970-01-01T00:00:00Z,"","SBM Label",0.833,0.491,8,-10.669,1,0.218,0.679,0.0696,0.109,0.259,130.053,4
spotify:track:48QDU3OHFRS3j4PwugLByL,"Ambicje","Ambicje","Rabit",2022-09-15,125000,36,,1970-01-01T00:00:00Z,"","Rabit",0.587,0.474,7,-13.76,1,0.0524,0.0845,0.00000163,0.13,0.298,151.068,4
spotify:track:22skzmqfdWrjJylampe0kt,"Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",2012-10-09,258431,87,,1970-01-01T00:00:00Z,"","Macklemore",0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
spotify:track:0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,89,,1970-01-01T00:00:00Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
spotify:track:6M0piiE5fhZLnWZzbtuXak,"Deszcz","DESZCZ","Qry",2021-12-16,109655,0,,1970-01-01T00:00:00Z,"","spacerange",0.657,0.446,7,-11.039,0,0.344,0.827,0,0.0938,0.646,96.821,4
spotify:track:79qk9XiwYlTfcgdptq6lH6,"EXIT","EXIT","Hinol Polska Wersja,Jano Polska Wersja,Gibbs,Polska Wersja",2023-01-27,282917,53,,1970-01-01T00:00:00Z,"","D.A. Records",0.726,0.713,9,-4.711,0,0.137,0.14,0,0.106,0.232,139.958,4
spotify:track:7MXVkk9YMctZqd1Srtv4MB,"Starboy","Starboy","The Weeknd,Daft Punk",2016-11-25,230453,91,,1970-01-01T00:00:00Z,"francuski house,muzyka elektroniczna,electro","Universal Republic Records",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
spotify:track:1odExI7RdWc4BT515LTAwj,"Daylight","Daylight","David Kushner",2023-04-14,212953,64,,1970-01-01T00:00:00Z,"","Miserable Music Group, LLC",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
spotify:track:1K3ghw0xZVC1VsUctjOG6I,"La vida loca","Rockstar","White 2115",2018-08-31,153813,0,,1970-01-01T00:00:00Z,"","SBM Label",0.641,0.668,0,-6.817,1,0.0371,0.128,0,0.165,0.481,75.059,4
spotify:track:6Noh1HVF223OAop5SVrua8,"Lacrimosa","Lacrimosa","Matt Kent,Amber Dawn",2022-02-16,113687,45,,1970-01-01T00:00:00Z,"","Rightsy",0.539,0.35,7,-12.787,0,0.0323,0.56,0,0.114,0.148,95.018,3
spotify:track:20f314ion72IopUGKCIe6E,"Rany","Rany","E V",2020-04-13,119696,42,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.847,0.464,1,-8.515,0,0.548,0.347,0,0.163,0.474,77.536,4
spotify:track:31xzEogE9mXNUGF92kJqv1,"COLOSSEUM","COLOSSEUM","Kizo,Kabe,ReTo,Gruby Mielzky,Borixon,BeMelo",2023-05-10,185600,53,,1970-01-01T00:00:00Z,"","spacerange",0.718,0.754,11,-6.613,0,0.213,0.131,0,0.117,0.348,150.015,4
spotify:track:0qBFviiESwPXZUNihBOiXB,"Skubidubidubidu","Skubidubidubidu","Seni",2018-08-18,149000,46,,1970-01-01T00:00:00Z,"","Seni",0.799,0.596,9,-9.302,1,0.0843,0.264,0,0.218,0.536,130.018,4
spotify:track:2EA3zDCZYf3pKCCaOSP95r,"Team","Pure Heroine","Lorde",2013-01-01,193058,37,,1970-01-01T00:00:00Z,"","Universal Music New Zealand Limited",0.691,0.578,6,-7.436,1,0.106,0.167,0,0.305,0.412,99.984,4
spotify:track:761LrQonAbdfssUzWkuawL,"Brudne wnętrza","Brudne wnętrza","E V",2020-04-07,132846,38,,1970-01-01T00:00:00Z,"","E V",0.613,0.534,8,-7.756,1,0.36,0.125,0,0.0907,0.142,100.886,4
spotify:track:2ZNLrqdZHQyrQX4dBMstdp,"Papierosy","Papierosy","ReTo,SecretRank",2016-10-02,235312,60,,1970-01-01T00:00:00Z,"","New Bad Label",0.715,0.688,9,-6.977,0,0.209,0.627,0,0.119,0.727,136.024,4
spotify:track:1J3rvvPqfplUP3w1y9y8In,"kupić jej gaz czy torebkę?","młody say10","Chivas",2022-09-22,147374,61,,1970-01-01T00:00:00Z,"","GUGU",0.641,0.746,5,-8.065,0,0.227,0.358,0,0.0745,0.793,159.89,4
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,"Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221360,83,,1970-01-01T00:00:00Z,"","RCA Records Label",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Creepin' (with The Weeknd & 21 Savage)","HEROES & VILLAINS","Metro Boomin,The Weeknd,21 Savage",2022-12-02,221520,84,,1970-01-01T00:00:00Z,"","Republic Records",0.716,0.613,1,-6.018,0,0.0522,0.391,0,0.0813,0.157,97.914,4
spotify:track:7wJJABpwJwjeSe2Cd75ytp,"Chciałem Ci Powiedzieć","Traplife","E V",2022-05-24,134482,37,,1970-01-01T00:00:00Z,"","Universal Music Polska Sp. z o.o.",0.393,0.491,7,-11.281,1,0.14,0.105,0,0.115,0.427,60.132,4
